z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0, 0.046419165484521567, 0.0, 373.69999999999999, 0.86171285703473544, 0.025029105205714601, 5.2632128070894307e-11, 1.4377237499635417e-11, 0.14010686431183411, 1.3305084070872991e-09, 0.055840043454200551, 8.7420236145105701e-06, 2.2597647137976345e-05, -2.6233916476709651e-17, 1.6556390580647819e-20, 4.7516425307022207e-15, 5.9635970876942912e-17, 2.4695658376338385e-08, 0.087342253675611811, 0.013489962456026818, 0.0065906623198266311, 2.4468784033294065e-12, 0.00025390123371770926, 5.0745823907116361e-14, 2.3376557085764173e-08, 4.4940248372409709e-05, -3.5043465533287285e-18, 0.0001310526092615635, 1.0268239564039881e-14, 0.00034565571700655027, 1.404445437487246e-10, 0.00019503299076224046, 2.613449304484902e-13, 3.9038043452746021e-05, 2.5685997089218677e-08, 2.9889183525164158e-16, 8.4083127576506569e-15, 6.3923466176688953e-11, 5.1747131733228706e-07, 2.2301722803664406e-19, 2.7815501688601849e-08, 3.2057359446925152e-07, 3.0929328244044937e-09, 2.5626451442543593e-12, -4.5155778246545533e-18, 5.9774314771792865e-07, 9.4669494871500698e-12, -8.5133836785143432e-22, 5.5442872072870141e-09, 6.1917829162188881e-11, 6.5988323940120838e-08, 3.2432958986144071e-13, 0.67055540163400074, -7.0470519970631538e-25, 2.1686401181411292e-11, 2.1167005093065264e-06, 1.7246945255243706e-11, 1.0160237583729769e-06, 
7.8125000000000002e-05, 0.052870012420841182, 0.0, 425.06184918235425, 0.75657572902775916, 0.025722226231487684, 5.3548798495987366e-11, 1.5320810257297035e-11, 0.13599095321482185, 1.4191261711229634e-09, 0.060778116001177544, 9.6294571676867269e-06, 2.4907082044968266e-05, 6.4539104090941769e-20, 1.9766009623435177e-22, 3.131441211746243e-15, 5.9500186260259354e-17, 2.6998436182842469e-08, 0.084462523105615805, 0.01486470762051318, 0.0074512315416589044, 2.7648970454745732e-12, 0.00028676148055631833, 6.1312135168417493e-14, 2.6433461589096917e-08, 5.087432870262469e-05, 1.7229132594517437e-20, 0.00014734564389974131, 3.1870055270174463e-14, 0.00038988123338488923, 1.5986252117346058e-10, 0.00022221317893687451, 2.8690450200936589e-13, 4.4915356120137075e-05, 2.9553116905149073e-08, 2.8835008311533239e-16, 8.3910582708559707e-15, 6.7976885080802155e-11, 5.6493169983653978e-07, 2.2238832050747556e-19, 3.0671909308649613e-08, 3.5874140692194217e-07, 3.5015530045060803e-09, 2.8280512471167422e-12, 8.3880277406046266e-21, 6.7594486610959915e-07, 1.0720719541639711e-11, 2.0826587124764982e-22, 6.2735771752158314e-09, 7.0066379159885463e-11, 7.4668318117530248e-08, 3.7076044043793301e-13, 0.66954824721321293, -7.6476422781229837e-25, 2.5573139058385065e-11, 2.4973636228717303e-06, 1.985951827017039e-11, 1.1703803203160018e-06, 
0.00015625, 0.059237679638831899, 0.0, 475.652383905985, 0.67525144298770245, 0.026384021956149365, 1.6692798772584697e-10, 2.8195037685486572e-11, 0.13183244908962991, 1.9295721380879708e-09, 0.06564542577709602, 1.1177587276863892e-05, 2.692407426124936e-05, 1.0966874903034786e-22, 1.373154264767269e-23, 7.561567658648779e-15, 1.4986141005208563e-16, 4.8989294659570094e-08, 0.081574454736632371, 0.016265601970412037, 0.0083440302201474009, 4.6285914936749956e-12, 0.0003204974369993642, 1.002936812509291e-13, 3.4891567924717909e-08, 5.6982745083436373e-05, 2.3876432485009281e-19, 0.00016418171105779422, 9.2896316751561385e-14, 0.00043558605692622189, 2.4948423131569464e-10, 0.00025062127097923929, 5.3334546481033741e-13, 5.1079803674397597e-05, 3.3608704781058734e-08, 2.4220727749567013e-16, 2.1112525832604247e-14, 7.2629416874669993e-11, 6.1202918633238623e-07, 1.6693794643953044e-18, 3.805541723305957e-08, 3.9285749608888182e-07, 3.9262684516703062e-09, 3.1399206522968582e-12, -1.2301398877206552e-20, 7.5627007085761146e-07, 1.1882848304986836e-11, -4.1233911857436758e-24, 7.0312196956468503e-09, 7.8532019256707317e-11, 8.3685718543637308e-08, 4.3232468014563754e-13, 0.66863070991023843, -7.5226827729279199e-25, 5.4881806607750997e-11, 2.9091279528037983e-06, 5.8396300697230897e-11, 1.332521080323873e-06, 
0.00023437499999999999, 0.065549891761988832, 0.0, 525.70210202606518, 0.61022939296011158, 0.027019918450804519, 5.6391657533474996e-10, 6.2223603180550792e-11, 0.12761633414166787, 3.1579233306806852e-09, 0.070470091046356348, 1.3268340966821494e-05, 2.8710005760157103e-05, -5.3160203201729065e-24, 1.713826284130277e-22, 2.3055901142281595e-14, 5.0761492024926307e-16, 9.9164370864346267e-08, 0.078666402322626297, 0.017696581417882547, 0.0092716840510291294, 9.5236816253069484e-12, 0.00035519460100584966, 2.0772695363521302e-13, 5.1177304047741536e-08, 6.3274305493135432e-05, 3.0131228307297118e-18, 0.00018160999950820716, 3.0457586947587804e-13, 0.00048290675629132385, 5.005937297503087e-10, 0.0002803427198044361, 1.1574736621900325e-12, 5.7550680926360161e-05, 3.7865095448196753e-08, 2.5550587520956715e-16, 4.8691025035595825e-14, 7.8835068763425905e-11, 6.5900546624902354e-07, 1.1503291040003375e-17, 5.0096022448352718e-08, 4.228746030183786e-07, 4.3683241923393535e-09, 3.5525637184152466e-12, 8.5226657111542394e-20, 8.3896271751240062e-07, 1.2835099437321466e-11, 4.1003802096572484e-23, 7.8194390375772681e-09, 8.7339555095218674e-11, 9.3066913840584734e-08, 5.1945280731928147e-13, 0.66778900513431327, -3.3277194746942758e-25, 1.2985892513484114e-10, 3.353880196694279e-06, 1.9065080052459474e-10, 1.5029455958775536e-06, 
0.00031250000000000001, 0.07182554750142274, 0.0, 575.36905072639593, 0.5569131815018401, 0.027633927820211384, 1.8459730731184091e-09, 1.4660999765881295e-10, 0.12333177058168239, 5.4660474008382063e-09, 0.075272062449253149, 1.5849574106978581e-05, 3.028413430024473e-05, -3.0797999056279006e-26, 1.8630189956416757e-21, 7.4530781551854503e-14, 1.7913523313554782e-15, 1.9874691704822753e-07, 0.07573005633398959, 0.019160502676895275, 0.010236239384571136, 2.1209914356703285e-11, 0.00039089449699694834, 4.847247483869567e-13, 7.6270251590172275e-08, 6.9740666321725043e-05, 2.3492095635130215e-17, 0.00019966820809282513, 1.0010482572699998e-12, 0.00053194708663198778, 1.1182068711145158e-09, 0.00031144758041626774, 2.6166099671029799e-12, 6.434541033398506e-05, 4.2332914395490825e-08, 1.739778545397334e-16, 1.0681801374805493e-13, 8.7917222532335551e-11, 7.0602992336124189e-07, 6.4700594793474761e-17, 6.7527518766723351e-08, 4.4801965057257099e-07, 4.828702701946017e-09, 4.1635901387155784e-12, 3.7466621537818618e-19, 9.2420655465380243e-07, 1.3345329553326232e-11, 2.5865371998343423e-22, 8.6400004798821867e-09, 9.650858720802825e-11, 1.0283264210971319e-07, 6.518907079074303e-13, 0.66701315892201574, 2.843729606452707e-26, 2.9285874305614836e-10, 3.8334357843467556e-06, 6.0696356511344451e-10, 1.6820985783012334e-06, 
0.00039062500000000002, 0.078078193299145199, 0.0, 624.76730490770001, 0.51231590196149934, 0.028229122462834343, 5.7194742749439056e-09, 3.6413251718781977e-10, 0.1189706577906573, 9.6789425645697203e-09, 0.080065999447046982, 1.8883532752563167e-05, 3.1643992067906918e-05, 1.0863748800702247e-26, 2.0266689957544535e-20, 2.4785755494997022e-13, 6.2951797931615067e-15, 3.8811999421581546e-07, 0.072759270495328654, 0.020659529281295861, 0.011239380777392113, 4.9444809297685801e-11, 0.00042759212011577889, 1.2386606353480945e-12, 1.1136791155617401e-07, 7.6346648576972352e-05, 1.463298834026412e-16, 0.00021838705861003757, 3.2005435290080738e-12, 0.00058278968978079607, 2.6033862643472878e-09, 0.00034399668763664929, 6.0600389143263266e-12, 7.148215391677065e-05, 4.7022439530746186e-08, 2.5186884572016798e-16, 2.2925057202108178e-13, 1.0172060224600981e-10, 7.5322554734153901e-07, 3.2633621805673591e-16, 9.1531107075222672e-08, 4.6698523762864473e-07, 5.3082238088838657e-09, 5.1389860909039503e-12, 2.0596782606761501e-18, 1.0121473443911666e-06, 1.3149903883764061e-11, 2.4003473967083621e-21, 9.4944198654847891e-09, 1.0605573984695352e-10, 1.1300009705444666e-07, 8.6579196807511525e-13, 0.6662956785773122, 3.1260766211547273e-25, 6.0659987439559734e-10, 4.3495937927451927e-06, 1.8241961235657641e-09, 1.8704044690519559e-06, 
0.0004296875, 0.081200294388456884, 0.0, 649.39558340155429, 0.49261825570522488, 0.028526302119744038, 1.0234179077054791e-08, 6.1428377093839878e-10, 0.11671461777088096, 1.3232774760501023e-08, 0.082511792393985622, 2.0584770913289383e-05, 3.2247309504526884e-05, 2.5550867930427488e-26, 6.8640878429136242e-20, 4.7748739572522726e-13, 1.2241324047184596e-14, 5.4786101180429177e-07, 0.071229135780462485, 0.021438236601716881, 0.011766460004383422, 7.8720903565557316e-11, 0.00044666545934834371, 2.0974746898625084e-12, 1.3414142609483094e-07, 7.9739443575362249e-05, 3.5913642762503589e-16, 0.00022819930543277329, 5.8165571692977339e-12, 0.00060944214096874435, 4.1296863250343488e-09, 0.00036117663651696826, 9.5887148559415598e-12, 7.5263006354738256e-05, 4.9504492489798088e-08, 2.7227747792512929e-16, 3.4298544524353193e-13, 1.1158766263702513e-10, 7.7739456792194809e-07, 7.1241242551174948e-16, 1.0691806309155129e-07, 4.7358536774646925e-07, 5.5604574608575728e-09, 5.8818626562336138e-12, 3.9767933650500453e-18, 1.0580860568250127e-06, 1.2782554071360322e-11, 6.0502437562942982e-21, 9.9438272950126145e-09, 1.110769693493265e-10, 1.1834654872953129e-07, 1.0315116218726626e-12, 0.66595022542135351, 2.9960200864429593e-25, 8.4530495042667485e-10, 4.6277155191080736e-06, 3.2301638727007861e-09, 1.9701517087558782e-06, 
0.00046874999999999998, 0.084320084146751323, 0.0, 673.98597578395902, 0.47439220621804995, 0.028819379460170678, 1.7796200321803762e-08, 1.030435901830142e-09, 0.11443659160642169, 1.8048550900876447e-08, 0.084959084145132896, 2.2375331680253567e-05, 3.278607779306046e-05, 1.6854073400254024e-25, 2.3673082466505049e-19, 9.1021380775780828e-13, 2.3445072225578245e-14, 7.6529847515032683e-07, 0.069688541573497034, 0.022226652556656724, 0.012304230199916801, 1.2528097166986849e-10, 0.0004659622968119756, 3.5761759970744891e-12, 1.5929155804460084e-07, 8.3132530297743451e-05, 8.3740231481931618e-16, 0.00023819502642334823, 1.0375162701892187e-11, 0.00063659284128796893, 6.4722206364503051e-09, 0.0003787586387647564, 1.5248711143022967e-11, 7.9144349112987068e-05, 5.205038833864514e-08, -1.3825867388612719e-17, 5.0841423320047105e-13, 1.2373836026895766e-10, 8.0163757163226626e-07, 1.4901096299045468e-15, 1.2464490740231156e-07, 4.7785949672940627e-07, 5.8179987847675559e-09, 6.8368271402006656e-12, 9.451042880188247e-18, 1.104778418308655e-06, 1.2256082101399887e-11, 2.1655644788898721e-20, 1.040272728089272e-08, 1.1620388882620884e-10, 1.2380425648663146e-07, 1.2486582101670906e-12, 0.6656179085285765, -2.4995638857367329e-26, 1.1348771942397444e-09, 4.9163340825516882e-06, 5.5218162308260493e-09, 2.0724972642216464e-06, 
0.00050781250000000002, 0.08743846703946466, 0.0, 698.54627839379498, 0.45747405683455616, 0.029108615295356233, 3.0258007931231964e-08, 1.7283900352146467e-09, 0.11213598463765218, 2.4590187779657869e-08, 0.087408944698432134, 2.4236221283450043e-05, 3.3255082387824989e-05, 9.5297099548383274e-25, 7.8046522444880272e-19, 1.724962574498627e-12, 4.4365913668802929e-14, 1.060614545501038e-06, 0.068137029352285841, 0.023024951799628528, 0.012852857109854062, 1.9954631885869483e-10, 0.00048545235571542282, 6.1298315876277857e-12, 1.8612081750562351e-07, 8.6504862494479507e-05, 1.8970671385951693e-15, 0.00024837762459071653, 1.8211244579684873e-11, 0.00066424862001246822, 1.0043745449586016e-08, 0.00039674927648486555, 2.4469075720431675e-11, 8.3131414168250735e-05, 5.4662847021569567e-08, 1.8527863007233007e-16, 7.4906536841109688e-13, 1.3864524112877033e-10, 8.2596338566623436e-07, 3.0068292441950153e-15, 1.4494655760704129e-07, 4.795392753112487e-07, 6.0809321795647709e-09, 8.0613043444214318e-12, 1.9754627576283142e-17, 1.1522376651481248e-06, 1.1622185317692326e-11, 6.5081051896493854e-20, 1.0871364976956443e-08, 1.2143903867008908e-10, 1.2937490571373882e-07, 1.5345648580457076e-12, 0.66529814023126255, -2.711909534806181e-25, 1.4608133184733562e-09, 5.215710839386701e-06, 9.175510198899231e-09, 2.1775064180653453e-06, 
0.00054687500000000005, 0.090556228848064094, 0.0, 723.08331389143348, 0.44172407022266363, 0.029394246980331395, 5.0215265138899154e-08, 2.8876838768207541e-09, 0.109812297431286, 3.3452118927157571e-08, 0.089862300829077896, 2.6141666861686347e-05, 3.3647818138827334e-05, 4.3756956580055086e-24, 2.4120464938705954e-18, 3.2427434172658931e-12, 8.2920774337500344e-14, 1.4598401154347614e-06, 0.066574204616284743, 0.023833287133979454, 0.013412496644228299, 3.1730591966217146e-10, 0.0005050915767323259, 1.0501524205511569e-11, 2.1391454881726161e-07, 8.9830374771438911e-05, 4.1393648097466417e-15, 0.00025875061639553805, 3.1410037915721192e-11, 0.00069241532551460143, 1.5401907676241341e-08, 0.00041515466734809566, 3.9624288711275278e-11, 8.7230983773076243e-05, 5.734557405491431e-08, 2.9539301305414082e-16, 1.0965400340443852e-12, 1.5685399489902911e-10, 8.5037965962124589e-07, 5.8448700472403009e-15, 1.6804645766241339e-07, 4.7836908600902919e-07, 6.3493384248238405e-09, 9.6223785543227098e-12, 3.6111451715146373e-17, 1.2004761898641889e-06, 1.0944290031373849e-11, 1.5760710128805548e-19, 1.1350040486452741e-08, 1.2678560558728567e-10, 1.3506006302672829e-07, 1.9124457315898288e-12, 0.66499039159076401, -2.0773710437363934e-25, 1.7944424399081846e-09, 5.5261139354248435e-06, 1.4792446494358461e-08, 2.2852462461689831e-06, 
