Distance (mm), T (C), P (atm), H2, O2, H2O, CH4, CO, CO2, AR, PT(S), H(S), H2O(S), OH(S), CO(S), CO2(S), CH3(S), CH2(S), CH(S), C(S), O(S), 
1.8149999999999999, 800.00000000000011, 1.0000795089643475, 0.19645068560668605, 5.8669336271512628e-22, 0.43061708565797591, 0.025495413221559144, 0.04059696038236562, 0.27293692524583174, 0.033902929885581697, 0.94038035652282881, 0.023450694878173532, 0.00085665166331915519, 3.6989213052421362e-06, 0.033961568376256072, 2.006541557409007e-07, 4.7260245884254668e-09, 2.8702790965299855e-11, 2.6140804328970569e-12, 0.0013468190641330374, 5.1624869064975325e-09, 
1.8300000000000001, 800.00000000000011, 1.0000801606771703, 0.1967250228221433, 5.8461063825147663e-22, 0.43041526676434511, 0.025393228313525532, 0.040665437051848274, 0.27290470773726339, 0.033896337310874387, 0.94032554562891857, 0.023466183193578041, 0.00085620082406985272, 3.6946272844717207e-06, 0.034010710183534791, 2.0061890386143002e-07, 4.7026073110051555e-09, 2.8541278463412652e-11, 2.597772264621626e-12, 0.0013374550369456301, 5.1530184404199779e-09, 
1.845, 800.00000000000011, 1.0000808123899927, 0.19699676999796611, 5.8255641656581935e-22, 0.43021536644301378, 0.025291989564141217, 0.040733329551385339, 0.27287273866485018, 0.033889805778643291, 0.9402711999093667, 0.023481512407475813, 0.00085575427068642913, 3.6903803113956522e-06, 0.034059410421755122, 2.0058393661764758e-07, 4.6794390353605247e-09, 2.8381682679444531e-11, 2.5816743311237747e-12, 0.0013282221724032612, 5.1436621913226192e-09, 
1.8600000000000001, 800.00000000000011, 1.0000814641028155, 0.19726597098520418, 5.804408340592523e-22, 0.43001735205421926, 0.025191681175381724, 0.04080064702965517, 0.27284101448584469, 0.033883334269695073, 0.9402173122721319, 0.023496685383397969, 0.0008553119305391416, 3.6861795021251097e-06, 0.034107676250268247, 2.0054924982455829e-07, 4.6565153884714276e-09, 2.8223966834365008e-11, 2.565782332125384e-12, 0.0013191176131898128, 5.1344159319638521e-09, 
1.8750000000000002, 800.00000000000011, 1.0000821158156379, 0.19753266855403281, 5.7861954747861245e-22, 0.42982119176561101, 0.025092287734766707, 0.04086739842423967, 0.27280953173168271, 0.033876921789667204, 0.94016387578506466, 0.023511704910171995, 0.00085487373280801525, 3.6820239965343887e-06, 0.034155514656926012, 2.0051483938839787e-07, 4.6338321049225532e-09, 2.806809512745085e-11, 2.5500920880493829e-12, 0.0013101385864658474, 5.1252774974732134e-09, 
1.8899999999999999, 800.00000000000011, 1.0000827675284605, 0.19779690440377384, 5.765610316579792e-22, 0.42962685454518312, 0.024993794211178869, 0.040933592461596627, 0.27277828700945322, 0.033870567368814199, 0.94011088367415974, 0.02352657370380783, 0.00085443960844618322, 3.6779129576433222e-06, 0.034202932460804095, 2.0048070130633474e-07, 4.611385024279193e-09, 2.7914032708520243e-11, 2.5345995362784447e-12, 0.0013012824010448351, 5.1162447835466733e-09, 
1.905, 800.00000000000011, 1.0000834192412831, 0.19805871921141022, 5.7461321836656723e-22, 0.42943431012483385, 0.024896185938080941, 0.040999237667036149, 0.27274727699776108, 0.033864270060877673, 0.94005832931468691, 0.023541294410900877, 0.00085400949008637456, 3.6738455705090526e-06, 0.03424993632122604, 2.0044683166169652e-07, 4.589170086757909e-09, 2.7761745638516634e-11, 2.5193007262610712e-12, 0.0012925464439305949, 5.1073157436423357e-09, 
1.9200000000000002, 800.00000000000011, 1.0000840709541057, 0.19831815268522299, 5.726905479983587e-22, 0.42924352895893098, 0.024799448595038263, 0.041064342376172965, 0.27271649844265367, 0.033858028941981144, 0.94000620622194464, 0.023555869612389629, 0.0008535833119459427, 3.6698210410843217e-06, 0.034296532747030387, 2.0041322661789432e-07, 4.5671833280258537e-09, 2.7611200844842793e-11, 2.504191814154162e-12, 0.001283928176634331, 5.0984883860824684e-09, 
1.9350000000000001, 800.00000000000011, 1.0000847226669278, 0.19857524356959441, 5.7079332348538165e-22, 0.4290544822216622, 0.024703568205654235, 0.041128914733964857, 0.27268594815869729, 0.033851843110427111, 0.939954508058094, 0.023570301822684363, 0.0008531610098676351, 3.6658385963563361e-06, 0.0343427280915772, 2.0037988242374294e-07, 4.5454208805598805e-09, 2.7462366122202284e-11, 2.4892690620879766e-12, 0.001275425134164706, 5.0897607739779198e-09, 
1.9500000000000002, 800.00000000000011, 1.0000853743797504, 0.19883002968164931, 5.6892004383156875e-22, 0.42886714178016544, 0.024608531124229709, 0.041192962702030225, 0.27265562302609503, 0.03384571168583022, 0.93990322862097708, 0.023584593493952546, 0.00085274252121216986, 3.6618974830928728e-06, 0.034388528563612387, 2.0034679540528026e-07, 4.523878967545596e-09, 2.7315210082730588e-11, 2.4745288323794177e-12, 0.0012670349211676782, 5.0811310221085051e-09, 
1.9650000000000001, 800.00000000000011, 1.0000860260925728, 0.19908254794191199, 5.6707670577393487e-22, 0.42868148017062507, 0.024514324025353192, 0.041256494064388499, 0.27262551998922541, 0.033839633808496056, 0.93985236184248344, 0.02359874701726496, 0.00085232778482760563, 3.6579969673732672e-06, 0.0344339402297245, 2.0031396196648579e-07, 4.5025539016154886e-09, 2.7169702139327072e-11, 2.4599675850932771e-12, 0.0012587552099894222, 5.0725972955926113e-09, 
1.98, 800.00000000000011, 1.0000866778053954, 0.19933283439966701, 5.6524730514482782e-22, 0.42849747057978416, 0.024420933894673244, 0.041319516432310757, 0.27259563605479348, 0.033833608638771294, 0.93980190178569611, 0.023612764724493113, 0.00085191674101241525, 3.6541363340094234e-06, 0.034478969017740342, 2.0028137858675578e-07, 4.481442082110459e-09, 2.7025812479571892e-11, 2.4455818747171463e-12, 0.0012505837382740721, 5.0641578082691456e-09, 
1.9950000000000003, 800.00000000000011, 1.000087329518218, 0.19958092426941287, 5.6344663660967464e-22, 0.42831508681711045, 0.024328348016449276, 0.041382037251306576, 0.27256596828940616, 0.033827635356314646, 0.9397518426339132, 0.023626648892137319, 0.00085150933140412525, 3.6503148853581269e-06, 0.034523620727261416, 2.0024904181510973e-07, 4.4605399900725861e-09, 2.6883512024101274e-11, 2.4313683452867635e-12, 0.0012425183056911074, 5.0558108198262735e-09, 
2.0100000000000002, 800.00000000000011, 1.0000879812310404, 0.19982685194427824, 5.6165375384368996e-22, 0.42813430330549562, 0.024236553968159113, 0.041444063803446778, 0.27253651381896005, 0.033821713159660156, 0.9397021787001224, 0.023640401739560963, 0.00085110549905688187, 3.646531941773695e-06, 0.034567901022251706, 2.0021694827522093e-07, 4.4398441902811145e-09, 2.6742772434126846e-11, 2.417323730517864e-12, 0.0012345567735593747, 5.0475546364488603e-09, 
