z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, N2, 
0.0238683285686, 4.72874320995, -2.35326931036e-206, 640.535982171, 0.42025972042905441, 0.237096289725, 0.00260023755434, 0.000170291808984, 0.145334191232, 0.00118018277085, 0.0256958990255, 0.000365633930693, 0.000127098778314, 1.6413517954e-10, 2.64820270145e-11, 4.02378362599e-13, 1.47395612333e-12, 1.46384755892e-10, 2.75523183157e-08, 1.30476732377e-10, 1.6682929446e-10, 6.09618705394e-11, 0.587430146924, 
0.0238722727426, 4.89919068875, -3.98248191103e-206, 664.922511393, 0.40563693859582894, 0.233722257105, 0.00309297614697, 0.000201210807175, 0.144463310428, 0.00122100486312, 0.028380819343, 0.000341869738126, 0.000123547948683, 2.20803573662e-10, 3.65151801497e-11, 4.88473540282e-13, 1.73443297705e-12, 2.10727112687e-10, 3.3094892375e-08, 1.20225983947e-10, 2.09187637535e-10, 6.70580391115e-11, 0.588452969658, 
0.0238762169165, 5.06922608118, -5.64666451632e-206, 689.323947019, 0.39202999478615058, 0.230276775096, 0.00363184108096, 0.00023717244991, 0.143540937166, 0.0012512276256, 0.0311707671917, 0.000319782929099, 0.000119017464053, 2.94517158988e-10, 4.98107634551e-11, 5.95761010254e-13, 2.03235065393e-12, 2.95088071679e-10, 3.95350570981e-08, 1.12113914229e-10, 2.60588306863e-10, 7.34714496761e-11, 0.589452438373, 
0.0238801610905, 5.23843564059, -8.16989440453e-206, 713.680282171, 0.37936673303357549, 0.226762907735, 0.00421553152774, 0.00027906508485, 0.142566595934, 0.00127304193336, 0.034061961128, 0.000299472564519, 0.000113683373212, 3.89178504651e-10, 6.71931863949e-11, 7.30001943279e-13, 2.37198971883e-12, 4.02990386199e-10, 4.69899709525e-08, 1.0580766172e-10, 3.22666940355e-10, 8.02574389601e-11, 0.590427692358, 
0.0238841052644, 5.40649859484, -1.00700726332e-205, 737.943483442, 0.36757455259607924, 0.223183219309, 0.00484264971161, 0.000327847675598, 0.14153890233, 0.0012888331311, 0.0370519352928, 0.000280930330409, 0.000107719550665, 5.09169678172e-10, 8.9616255241e-11, 8.98339975454e-13, 2.75791245808e-12, 5.37969583486e-10, 5.55874780614e-08, 1.01031730352e-10, 3.97292623626e-10, 8.74822048701e-11, 0.591377905355, 
0.0238860773514, 5.48997288262, -1.04714140676e-205, 750.02516557, 0.36198676648735401, 0.221354568398, 0.00517477633276, 0.0003554429837, 0.140999417046, 0.00129542141186, 0.0385967475973, 0.000272231149001, 0.000104535959155, 5.81133067683e-10, 1.03247665741e-10, 9.99481512036e-13, 2.97194630432e-12, 6.17065593341e-10, 6.0410089267e-08, 9.91287963073e-11, 4.405041664e-10, 9.13264272619e-11, 0.591846796776, 
0.0238880494384, 5.57305897178, -1.08721752376e-205, 762.068856345, 0.35659076009257634, 0.219509640066, 0.00551737794637, 0.000385224494152, 0.140444639486, 0.00130136717603, 0.0401675077857, 0.000263952465332, 0.000101249738312, 6.61640586368e-10, 1.18625066533e-10, 1.11304499971e-12, 3.20008517332e-12, 7.04314502337e-10, 6.55921623623e-08, 9.75482887252e-11, 4.87960239054e-10, 9.53190510845e-11, 0.59230897308, 
0.0238900215253, 5.65575167782, -1.05213496876e-205, 774.070629692, 0.35137825302368841, 0.217649091752, 0.00587028891413, 0.00041732766459, 0.139874074934, 0.00130695489763, 0.0417642911846, 0.000256070664297, 9.788064618e-05, 7.51401474209e-10, 1.35917020411e-10, 1.24046893775e-12, 3.4430233843e-12, 8.00152011406e-10, 7.11549992728e-08, 9.62649984505e-11, 5.40010441299e-10, 9.94677923061e-11, 0.59276394576, 
0.0238919936123, 5.73801208423, -1.01729396156e-205, 786.026964029, 0.34634161336504932, 0.215772703958, 0.00623331851177, 0.000451886290987, 0.139287315924, 0.00131245582412, 0.0433872025809, 0.000248563955929, 9.44477075431e-05, 8.51147058133e-10, 1.55300603377e-10, 1.38331310756e-12, 3.70146594779e-12, 9.04998261088e-10, 7.7120792303e-08, 9.52569000498e-11, 5.97027334141e-10, 1.03780422106e-10, 0.593212025413, 
0.0238939656993, 5.81984236828, -8.44203203157e-206, 797.934698696, 0.34147310692003047, 0.213881128532, 0.00660630219918, 0.000489032373055, 0.13868379878, 0.00131813106141, 0.0450364215833, 0.000241411513761, 9.09690136269e-05, 9.61627799237e-10, 1.76961059563e-10, 1.54326200935e-12, 3.97612615448e-12, 1.01926458185e-09, 8.35124562396e-08, 9.45046046869e-11, 6.59403552651e-10, 1.0826470408e-10, 0.593652718406, 
0.0238959377862, 5.90120748174, -6.73153119228e-206, 809.790984626, 0.33676568116126909, 0.211974119192, 0.00698904447697, 0.000528893831789, 0.13806306357, 0.00132422734454, 0.0467121349899, 0.000234593776567, 8.74618325179e-05, 1.08360888184e-09, 2.0109077017e-10, 1.72212163548e-12, 4.26772176093e-12, 1.14334635531e-09, 9.03537855209e-08, 9.39916562993e-11, 7.27555701988e-10, 1.12928545581e-10, 0.594086367263, 
0.0238979098732, 5.98211542379, -3.62860823196e-206, 821.593247928, 0.33221219844078098, 0.210052334107, 0.00738137930731, 0.000571594679688, 0.137424504065, 0.00133098074273, 0.0484145907107, 0.000228091803758, 8.39424229349e-05, 1.21786683922e-09, 2.27888797067e-10, 1.92182034301e-12, 4.57697210891e-12, 1.27762767893e-09, 9.76692463957e-08, 9.3703735426e-11, 8.0192039614e-10, 1.1777986288e-10, 0.594512480748, 
0.0238998819602, 6.06253390159, -5.75906687958e-207, 833.339144893, 0.32780621114499608, 0.208115523806, 0.00778310304219, 0.000617252535757, 0.136767632761, 0.00133861270835, 0.0501440204884, 0.000221887653246, 8.04261622723e-05, 1.36518404517e-09, 2.57559509028e-10, 2.14440103547e-12, 4.90459302948e-12, 1.42247323796e-09, 1.05484154786e-07, 9.36288249827e-11, 8.82958725911e-10, 1.22826682155e-10, 0.594931431206, 
0.0239018540472, 6.14247582252, 4.23707164114e-206, 845.026532359, 0.32354118769026186, 0.206164374922, 0.00819404486252, 0.000665979214705, 0.136091826039, 0.00134733428822, 0.0519007035581, 0.00021596379235, 7.69273717822e-05, 1.52634514647e-09, 2.90312140996e-10, 2.39201924761e-12, 5.25129357929e-12, 1.57823406212e-09, 1.13824424326e-07, 9.37563573706e-11, 9.71151017287e-10, 1.28076879116e-10, 0.595342727531, 
0.0239038261341, 6.22191020959, 8.95033384618e-206, 856.653428342, 0.31941128522198742, 0.204198647767, 0.00861398840571, 0.000717878013776, 0.13539659515, 0.00135734231496, 0.0536848786788, 0.000210303404568, 7.34594581366e-05, 1.70213035807e-09, 3.26359132646e-10, 2.66692994526e-12, 5.61776945743e-12, 1.74523852916e-09, 1.22716768745e-07, 9.40773241999e-11, 1.06700200079e-09, 1.33538131332e-10, 0.595746779014, 
0.0239057982211, 6.30085361049, 1.54002514475e-205, 868.217990056, 0.31541056724856242, 0.202219067104, 0.00904275367281, 0.000773044853133, 0.134681325602, 0.00136882412971, 0.055496819237, 0.000204889683877, 7.0034748706e-05, 1.89331199423e-09, 3.65915913624e-10, 2.97148305025e-12, 6.00469955718e-12, 1.92380231748e-09, 1.3218840124e-07, 9.45833265677e-11, 1.17103404755e-09, 1.39217344851e-10, 0.596143103183, 
0.0239077703081, 6.37927569747, 2.16868836145e-205, 879.718479807, 0.31153377021241357, 0.200225426074, 0.00948010698812, 0.000831565322346, 0.133945551581, 0.00138195398045, 0.0573367345577, 0.000199705833042, 6.66646428003e-05, 2.10064646053e-09, 4.09199048278e-10, 3.30810437424e-12, 6.41273778856e-12, 2.11425432383e-09, 1.42267264222e-07, 9.52664971447e-11, 1.28379314551e-09, 1.45120118498e-10, 0.596532142595, 
0.023911714482, 6.53465785279, 2.25632629681e-205, 902.524044786, 0.30412729097122571, 0.196223982549, 0.0103740351771, 0.000958012468401, 0.132421609808, 0.00141342556393, 0.0610756074021, 0.000190037894373, 6.01630822995e-05, 2.56269056331e-09, 5.06899334414e-10, 4.07948966013e-12, 7.28783874651e-12, 2.53026895104e-09, 1.64175139104e-07, 9.71240274751e-11, 1.53533450447e-09, 1.57517670669e-10, 0.597282954478, 
0.023915658656, 6.68798844245, 2.36292289803e-205, 925.06224419, 0.29715602910937006, 0.192172169998, 0.0112992362634, 0.0010981445777, 0.13081484743, 0.00145309627372, 0.0649224663944, 0.000181127542697, 5.39820297925e-05, 3.09511029047e-09, 6.21420006712e-10, 5.00388898944e-12, 8.25034882719e-12, 2.99628885487e-09, 1.88714514675e-07, 9.95928119652e-11, 1.82617021718e-09, 1.70844385631e-10, 0.598004731953, 
0.0239196028299, 6.83924264223, 2.48544900592e-205, 947.322839932, 0.2905854854824016, 0.18807322643, 0.0122536626524, 0.00125218683818, 0.129122726609, 0.0015019729947, 0.0688772666311, 0.000172899814288, 4.8173654638e-05, 3.70252663293e-09, 7.54169721091e-10, 6.10014671488e-12, 9.30353534976e-12, 3.51373878174e-09, 2.1609650924e-07, 1.02658329608e-10, 2.16058406451e-09, 1.85172092624e-10, 0.598697657845, 
0.0239235470038, 6.98839408829, 2.62667653286e-205, 969.295625142, 0.28438483216423249, 0.183930983827, 0.0132350659725, 0.0014201601474, 0.127343500511, 0.00156089357412, 0.0729389864492, 0.000165280161875, 4.27757241211e-05, 4.3888147593e-09, 9.0638509231e-10, 7.38611117189e-12, 1.04496650043e-11, 4.0836040574e-09, 2.46532601932e-07, 1.06312083778e-10, 2.54292818253e-09, 2.00573091303e-10, 0.599362094853, 
0.0239274911778, 7.13541269305, 2.78574503391e-205, 990.970056714, 0.27852656504514234, 0.17974993826, 0.0142409817255, 0.0016018773603, 0.125476333572, 0.00163053013929, 0.0771054677345, 0.000158199551681, 3.78125216742e-05, 5.1569717379e-09, 1.07908723803e-09, 8.87783901087e-12, 1.1689797894e-11, 4.70639341051e-09, 2.80231920977e-07, 1.10548044643e-10, 2.97753750345e-09, 2.17118024431e-10, 0.599998564635, 
0.0239314353517, 7.28026104989, 2.96304664492e-205, 1012.33499718, 0.27298617830438293, 0.175535261867, 0.0152687188017, 0.00179694549297, 0.123521401344, 0.00171139293038, 0.0813732955113, 0.000151595953547, 3.32960121348e-05, 6.00900651545e-09, 1.27304423042e-09, 1.05888089338e-11, 1.30235984282e-11, 5.38209865529e-09, 3.17398390932e-07, 1.15361220007e-10, 3.46863322726e-09, 2.34873939488e-10, 0.600607758182, 
0.0239353795257, 7.42290031882, 3.14305307603e-205, 1033.37949184, 0.2677415978843245, 0.171292829476, 0.0163153595692, 0.00200477359508, 0.121479957612, 0.00180383390665, 0.0857377213451, 0.000145414301364, 2.92272031145e-05, 6.94585564929e-09, 1.48874209151e-09, 1.25291965604e-11, 1.44491753737e-11, 6.11022214261e-09, 3.58227784952e-07, 1.20746731568e-10, 4.02021734466e-09, 2.53902181464e-10, 0.601190505797, 
0.0239393236996, 7.56329088598, 3.33890669902e-205, 1054.09302929, 0.26277285167981657, 0.167029190594, 0.0173777652817, 0.00222458538812, 0.1193543756, 0.0019080504192, 0.09019262687, 0.000139606042246, 2.55976466547e-05, 7.96732689358e-09, 1.72636227448e-09, 1.47052596972e-11, 1.59629637159e-11, 6.88969124759e-09, 4.02904780831e-07, 1.26699133446e-10, 4.63596180149e-09, 2.74256398247e-10, 0.601747777602, 
0.0239432678736, 7.70138950463, 1.05650317827e-205, 1074.46506926, 0.25806195248384683, 0.162751548077, 0.0184525933459, 0.00245543625174, 0.117148152155, 0.00202408975818, 0.09473053596, 0.000134128643351, 2.23910133769e-05, 9.07207358364e-09, 1.98577112887e-09, 1.7118872158e-11, 1.75596607489e-11, 7.71890569238e-09, 4.51600131958e-07, 1.33211925926e-10, 5.31909634994e-09, 2.95980916997e-10, 0.602280648636, 
0.0239472120475, 7.83714849833, -1.38182538054e-205, 1094.48511878, 0.2535926662129937, 0.158467687859, 0.0195363192227, 0.00269623351559, 0.114865884936, 0.00215185479824, 0.0993426649778, 0.000128945046194, 1.95846813935e-05, 1.02575977014e-08, 2.26651807379e-09, 1.97672369362e-11, 1.92322234204e-11, 8.59573440045e-09, 5.04468025406e-07, 1.40277181884e-10, 6.07229958449e-09, 3.1910927753e-10, 0.602790292805, 
0.0239511562215, 7.97051734054, -3.62460594642e-205, 1114.14283844, 0.24935029381464885, 0.154185916458, 0.0206252685949, 0.00294575956942, 0.112513215975, 0.00229111141912, 0.104019014925, 0.000124023134897, 1.71512809177e-05, 1.15202808505e-08, 2.56784302772e-09, 2.26427977787e-11, 2.09719327045e-11, 9.51753344723e-09, 5.61643698382e-07, 1.47885267761e-10, 6.89759717791e-09, 3.43663021944e-10, 0.60327794596, 
0.0239551003954, 8.10144250925, -5.98589830122e-205, 1133.42816884, 0.24532148427009096, 0.149914957766, 0.0217156523166, 0.00320269667353, 0.110096751511, 0.00244149771837, 0.108748494542, 0.00011933524566, 1.50601495452e-05, 1.2855439645e-08, 2.88869211453e-09, 2.57333508794e-11, 2.27685251222e-11, 1.04811739533e-08, 6.23241393909e-07, 1.56024680461e-10, 7.79627239329e-09, 3.69650815752e-10, 0.60374489624, 
0.0239590445693, 8.22986941542, -7.93921317482e-205, 1152.33146918, 0.24149406060056258, 0.145663858924, 0.0228036092728, 0.00346565300029, 0.10762395481, 0.00260253529808, 0.113519075837, 0.000114857713795, 1.32786603503e-05, 1.42574032618e-08, 3.22774093327e-09, 2.90223505093e-11, 2.46103889894e-11, 1.14830809776e-08, 6.89352699139e-07, 1.64681972709e-10, 8.76879229576e-09, 3.97067937452e-10, 0.60419244878, 
0.0239629887433, 8.35574266881, -9.97098799455e-205, 1170.84365939, 0.23785687285107135, 0.141441866037, 0.0238852494002, 0.00373318882206, 0.105103022282, 0.00277364224876, 0.118317969411, 0.000110570457882, 1.177339928e-05, 1.5719608582e-08, 3.58342387555e-09, 3.24893855609e-11, 2.64848172016e-11, 1.25192807945e-08, 7.60045320868e-07, 1.73841777998e-10, 9.81475391585e-09, 4.25896158522e-10, 0.604621915602, 
0.0239669329172, 8.47900809101, -1.16331383326e-204, 1188.95635945, 0.23439966286080277, 0.137258311927, 0.0249567015971, 0.00400384247295, 0.102542742133, 0.00295414777363, 0.123131819628, 0.00010645659097, 1.051117619e-05, 1.72347102684e-08, 3.9539684851e-09, 3.61108006429e-11, 2.83783065742e-11, 1.35854571628e-08, 8.35362309646e-07, 1.83486903326e-10, 1.09328523128e-08, 4.56104002659e-10, 0.605034584928, 
0.0239708770912, 8.59961316532, -1.33442597755e-204, 1206.66201917, 0.23111295184954583, 0.133122484964, 0.0260141589909, 0.00427615511214, 0.0999523455036, 0.00314330782058, 0.127946906529, 0.000102502057072, 9.45986459937e-06, 1.87947010643e-08, 4.33743314056e-09, 3.98604230763e-11, 3.02768892724e-11, 1.46770131824e-08, 9.15321755783e-07, 1.93598496799e-10, 1.21208730948e-08, 4.87647364119e-10, 0.605431713155, 
0.0239748212651, 8.71750890503, 3.71839286763e-204, 1223.95403386, 0.22798793835497203, 0.129043513591, 0.0270539259492, 0.00454869405431, 0.0973413508456, 0.00334032149106, 0.132749353967, 9.86952865665e-05, 8.58907039341e-06, 2.0391039906e-08, 4.73174702526e-09, 4.37103601962e-11, 3.21664818908e-11, 1.57891387931e-08, 9.99916936154e-07, 2.04156258633e-10, 1.33757092382e-08, 5.20470439583e-10, 0.60581450074, 
0.0239787654391, 8.83265028894, 8.87344665041e-204, 1240.8268414, 0.22501641499416622, 0.125030242532, 0.0280724599545, 0.00482007386702, 0.0947194103315, 0.00354434753108, 0.137525331711, 9.50268711335e-05, 7.87063593069e-06, 2.20147835218e-08, 5.1347507319e-09, 4.76318249241e-11, 3.40332353968e-11, 1.69168801288e-08, 1.0891169058e-06, 2.1513870041e-10, 1.46934026233e-08, 5.54506927239e-10, 0.606184087838, 
0.023982709613, 8.94499780891, 1.22338495304e-203, 1257.27599812, 0.22219069399837085, 0.121091127992, 0.0290664124576, 0.00508897516263, 0.0920961595268, 0.0037545206845, 0.142261251306, 9.14892554093e-05, 7.27898847453e-06, 2.36567195883e-08, 5.5442366605e-09, 5.15959568119e-11, 3.58638712818e-11, 1.80552105324e-08, 1.18286748667e-06, 2.26523421514e-10, 1.60692079192e-08, 5.89681429917e-10, 0.606541537529, 
0.023986653787, 9.05451774002, 1.56351925604e-203, 1273.29823113, 0.21950354784914425, 0.11723413335, 0.0300326627915, 0.0053541604948, 0.0894810772925, 0.00396996734298, 0.146943945291, 8.80764462158e-05, 6.79134511887e-06, 2.53074976713e-08, 5.95798788565e-09, 5.55746048167e-11, 3.76459890506e-11, 1.91990995294e-08, 1.28109262547e-06, 2.38287399867e-10, 1.749767721e-08, 6.25911000378e-10, 0.606887835633, 
0.0239905979609, 9.16118325539, 1.70695418888e-203, 1288.89146636, 0.21694815705073761, 0.113466645947, 0.0309683490275, 0.00561448745223, 0.0868833567986, 0.00418982045614, 0.151560830511, 8.478373345e-05, 6.38778748195e-06, 2.69577564531e-08, 6.37381511785e-09, 5.95410520476e-11, 3.93683338653e-11, 2.03435796212e-08, 1.38369605621e-06, 2.5040724573e-10, 1.89727612346e-08, 6.63106729623e-10, 0.607223880931, 
0.0239945421348, 9.26497443646, 1.85112480679e-203, 1304.05483189, 0.21451806964037795, 0.10979540064, 0.0318708909688, 0.00586891857876, 0.0843117924469, 0.00441323344708, 0.156100047552, 8.1607405553e-05, 6.0512210209e-06, 2.8598243947e-08, 6.78959117416e-09, 6.34706662061e-11, 4.10210143256e-11, 2.14838077116e-08, 1.49056322722e-06, 2.62859337017e-10, 2.04879242174e-08, 7.0117516319e-10, 0.607550488749, 
0.0239984863088, 9.36587890992, 1.84798199357e-203, 1318.78863739, 0.21220716622180127, 0.106226424924, 0.032738008903, 0.00611652835628, 0.081774682743, 0.00463939348546, 0.160550578186, 7.85443922168e-05, 5.76723358619e-06, 3.02199293228e-08, 7.20328368078e-09, 6.73414764168e-11, 4.25956645144e-11, 2.26151225194e-08, 1.60156342292e-06, 2.75619531688e-10, 2.20362672523e-08, 7.4001879749e-10, 0.607868387013, 
0.0240024304827, 9.46389156326, 1.84484251358e-203, 1333.0943309, 0.21000963370768597, 0.102764994393, 0.0335677343706, 0.00635650707301, 0.0792797518057, 0.00486753451596, 0.164902335297, 7.55916045237e-05, 5.52386667433e-06, 3.18141029683e-08, 7.61298718367e-09, 7.11346836668e-11, 4.40855458156e-11, 2.37331310087e-08, 1.71655203947e-06, 2.88661545165e-10, 2.36106566959e-08, 7.7953278289e-10, 0.608178222567, 
0.0240103188306, 9.65134290382, 1.43619281656e-203, 1360.4369807, 0.20593101234252686, 0.0962114082929, 0.0351027233406, 0.00680914926983, 0.0744637927981, 0.00532519214542, 0.173238561747, 7.00319621921e-05, 5.13148952782e-06, 3.48788160521e-08, 8.41099318347e-09, 7.84049142315e-11, 4.67818886701e-11, 2.5908343324e-08, 1.95666998274e-06, 3.15337089859e-10, 2.67976968453e-08, 8.59732930912e-10, 0.608771954988, 
0.0240182071785, 9.82788661211, 6.67302919915e-204, 1386.18296569, 0.20223187279933547, 0.0901222416312, 0.0364748591312, 0.00722556750634, 0.0698816102658, 0.0057824692799, 0.181102845966, 6.48859768825e-05, 4.80858831664e-06, 3.7749810543e-08, 9.17487848663e-09, 8.52194271968e-11, 4.911622386e-11, 2.79887866553e-08, 2.20964701656e-06, 3.42732218802e-10, 2.99974676008e-08, 9.4115202687e-10, 0.609338395679, 
0.0240260955264, 9.9938179052, -1.50419314796e-204, 1410.38759224, 0.19887413564227582, 0.0845116725444, 0.0376795313815, 0.00760336191821, 0.0655666408829, 0.00623491390823, 0.188456381557, 6.01461784229e-05, 4.52772919079e-06, 4.03815969221e-08, 9.89509379474e-09, 9.15296384357e-11, 5.10938715384e-11, 2.9951333551e-08, 2.47391269862e-06, 3.70694209725e-10, 3.3158710624e-08, 1.02307669296e-09, 0.609880235064, 
0.0240339838743, 10.1495262958, -1.13954602349e-203, 1433.11797684, 0.1958230267322803, 0.0793826706183, 0.0387164909866, 0.00794163077671, 0.0615414218635, 0.00667879766562, 0.19527651017, 5.58013636647e-05, 4.27443293439e-06, 4.27398585392e-08, 1.05646153152e-08, 9.73284942775e-11, 5.27397428079e-11, 3.17786194617e-08, 2.74785317546e-06, 3.99088059463e-10, 3.62361970279e-08, 1.10485399805e-09, 0.610399531296, 
0.0240418722222, 10.2954750377, -2.75408499282e-203, 1454.44986711, 0.1930468756435636, 0.0747283409261, 0.03958925477, 0.00824072346565, 0.0578184567564, 0.00711109846579, 0.201555200076, 5.18377919875e-05, 4.04174466123e-06, 4.48019096276e-08, 1.11788813922e-08, 1.02641747737e-10, 5.40933577761e-11, 3.34588711068e-08, 3.02986217946e-06, 4.27797311174e-10, 3.91923543593e-08, 1.18590533651e-09, 0.610897885739, 
0.0240497605701, 10.4321795739, -4.47826357172e-203, 1474.46455189, 0.19051695276511493, 0.0705335618267, 0.0403044214032, 0.00850196902306, 0.0544015075525, 0.00752944182974, 0.207296987374, 4.82390204611e-05, 3.82653659794e-06, 4.65563440811e-08, 1.17355515796e-08, 1.07518366738e-10, 5.52036132222e-11, 3.49854740184e-08, 3.31838244605e-06, 4.56724100907e-10, 4.19980215346e-08, 1.26573390047e-09, 0.611376589891, 
0.0240576489179, 10.5601865935, -5.8870965991e-203, 1493.24601916, 0.18820732179934316, 0.0667767422699, 0.0408709624671, 0.0087274073591, 0.0512871138299, 0.00793202355892, 0.212516645027, 4.498601893e-05, 3.62731630101e-06, 4.80020097744e-08, 1.22341688524e-08, 1.12021355768e-10, 5.61239562778e-11, 3.63563416339e-08, 3.61193714015e-06, 4.85787700761e-10, 4.46324293232e-08, 1.34392598266e-09, 0.611836736993, 
0.0240655372658, 10.6800548827, -7.30643336842e-203, 1510.87846974, 0.18609469385432664, 0.0634315565911, 0.0412995393213, 0.00891954150985, 0.0484661781086, 0.00831752773262, 0.217236800224, 4.20576279108e-05, 3.44311013868e-06, 4.91464849792e-08, 1.26757799759e-08, 1.16220007003e-10, 5.69083814371e-11, 3.75731755216e-08, 3.90915176778e-06, 5.14922048312e-10, 4.70825652179e-08, 1.42014768754e-09, 0.612279298037, 
0.0240734256137, 10.7923386812, -8.4285749334e-203, 1527.44424222, 0.18415827711609312, 0.0604685530251, 0.041601881947, 0.00908112031426, 0.0459255016682, 0.00868504609163, 0.221485664756, 3.94311933722e-05, 3.27298960315e-06, 5.00042394345e-08, 1.3062551531e-08, 1.20184380479e-10, 5.76084411377e-11, 3.86406929568e-08, 4.2087676484e-06, 5.44072560344e-10, 4.93421017839e-08, 1.49413812159e-09, 0.612705165982, 
0.0240813139616, 10.8975738436, -9.52526379053e-203, 1543.02216424, 0.18237962120555412, 0.0578565695156, 0.041790252444, 0.00921495231869, 0.0436491999598, 0.00903399841405, 0.225294987551, 3.70829772418e-05, 3.11589245661e-06, 5.05946388245e-08, 1.33974036672e-08, 1.23982941795e-10, 5.82712646998e-11, 3.95658875996e-08, 4.50964838778e-06, 5.73192569842e-10, 5.14100561137e-08, 1.56569697154e-09, 0.61311517399, 
0.0240970906574, 11.0885809973, -1.13315207445e-202, 1571.45188669, 0.17923747520374658, 0.0536081373457, 0.0418627268813, 0.00940677167318, 0.0398542847039, 0.00967233565249, 0.231668862861, 3.31580265266e-05, 2.8378620472e-06, 5.10395927884e-08, 1.3919249608e-08, 1.31257876299e-10, 5.96033970172e-11, 4.10107460892e-08, 5.10923092798e-06, 6.30948256122e-10, 5.49632062256e-08, 1.70031460634e-09, 0.613885612308, 
0.0241128673532, 11.2591053085, -1.15394698617e-202, 1596.99463025, 0.17652232861896336, 0.050361009411, 0.0416285894313, 0.00952149376897, 0.0368240269646, 0.0102405804826, 0.236784386616, 3.00122994373e-05, 2.59781417696e-06, 5.07595927423e-08, 1.42838723845e-08, 1.38445450812e-10, 6.11630971175e-11, 4.20162197543e-08, 5.70307862367e-06, 6.8793409954e-10, 5.7898192585e-08, 1.8242584386e-09, 0.614601432464, 
0.0241286440489, 11.4123891226, -1.17269801927e-202, 1620.10699802, 0.17415093331171141, 0.0479038096868, 0.0411681446362, 0.0095749444189, 0.0344172923668, 0.0107424781813, 0.240887242185, 2.74900561005e-05, 2.3896190304e-06, 4.99432344784e-08, 1.45183874464e-08, 1.45713596314e-10, 6.30714800589e-11, 4.26609040127e-08, 6.28668554251e-06, 7.43851645853e-10, 6.03046434453e-08, 1.93756082337e-09, 0.615269751847, 
0.0241444207447, 11.5511417311, -1.18341663124e-202, 1641.16757878, 0.17205861879274695, 0.0460561176086, 0.0405484261878, 0.0095806803433, 0.0325080853782, 0.0111834113076, 0.244191733841, 2.54577105102e-05, 2.2079972191e-06, 4.87569219891e-08, 1.46480466241e-08, 1.53129700056e-10, 6.53775675938e-11, 4.30180156374e-08, 6.85687095952e-06, 7.98457978987e-10, 6.22739399511e-08, 2.04063345858e-09, 0.615896851001, 
0.0241601974405, 11.6775791629, -1.19353983282e-202, 1660.48430681, 0.17019531734090279, 0.0446701413151, 0.0398229859476, 0.0095498810752, 0.0309896148703, 0.011569596009, 0.246876252766, 2.38061768996e-05, 2.04871494533e-06, 4.73364891098e-08, 1.46948810113e-08, 1.60689774525e-10, 6.80801856328e-11, 4.31513454916e-08, 7.41149296957e-06, 8.51558582498e-10, 6.38895306154e-08, 2.13410738492e-09, 0.616488089346, 
0.0241759741363, 11.7934855689, -1.19384081923e-202, 1678.30412763, 0.16852232162461381, 0.0436284409726, 0.0390331283085, 0.00949157767535, 0.0297745610355, 0.0119074389054, 0.249084458147, 2.24490164561e-05, 1.90840615389e-06, 4.57865493221e-08, 1.46773765624e-08, 1.68347643275e-10, 7.11475098634e-11, 4.31140285518e-08, 7.94917502991e-06, 9.03005811195e-10, 6.52226970404e-08, 2.21872442847e-09, 0.617047916196, 
0.024191750832, 11.900278461, -1.19412882133e-202, 1694.82273842, 0.16700972775503189, 0.0428397638014, 0.0382098006875, 0.00941296954048, 0.0287933289678, 0.0122030647098, 0.250929379903, 2.13189690238e-05, 1.78433030703e-06, 4.41841223661e-08, 1.46107183936e-08, 1.76039615729e-10, 7.45330422025e-11, 4.29489411129e-08, 8.46905996781e-06, 9.52693594192e-10, 6.63316024924e-08, 2.29526306212e-09, 0.617579948457, 
0.0242233042236, 12.0900632843, -1.19436308573e-202, 1724.4319632, 0.16438762540836663, 0.0418151715483, 0.0365376073607, 0.00921279401448, 0.0273742003255, 0.0126822767593, 0.253781899676, 1.95799476873e-05, 1.57681276845e-06, 4.099975826e-08, 1.43692960201e-08, 1.91292950333e-10, 8.20790438559e-11, 4.23482331341e-08, 9.44942970199e-06, 1.04615396072e-09, 6.80068855045e-08, 2.42591803246e-09, 0.618565274656, 
0.0242548576152, 12.2577623275, -1.19424205682e-202, 1750.80421253, 0.16213825883331845, 0.041162498692, 0.0349189096548, 0.00898430676679, 0.0263378569689, 0.0130604761895, 0.256036873059, 1.82377837169e-05, 1.40948652304e-06, 3.80379588691e-08, 1.40485888949e-08, 2.0610994796e-10, 9.02400268135e-11, 4.15613219149e-08, 1.03665500188e-05, 1.13280291804e-09, 6.9272273327e-08, 2.53393012846e-09, 0.619468897965, 
0.0242864110067, 12.4078317887, -1.19430205662e-202, 1774.56547792, 0.16017692567659833, 0.0407033501933, 0.0333956463577, 0.00874451693753, 0.025534318323, 0.0133629535102, 0.25792570984, 1.71528427577e-05, 1.27304508202e-06, 3.5374014814e-08, 1.36866794373e-08, 2.202311577e-10, 9.87287448643e-11, 4.06862298486e-08, 1.12251029116e-05, 1.21312676075e-09, 7.02634487906e-08, 2.62368559522e-09, 0.620303689681, 
