z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0009375, 0.121773561773, 0.0, 967.895132467, 0.32848261799419015, 0.0320926848384, 1.7853546511e-06, 1.63195408802e-07, 0.085286888869, 4.74479656769e-07, 0.114672741884, 3.96718547194e-05, 3.10278863882e-05, 6.39086194569e-19, 1.95980053272e-14, 6.0485625106e-10, 1.56667383274e-11, 2.24762139235e-05, 0.0503020104731, 0.0324895902979, 0.019643551752, 1.62641096675e-08, 0.000687640890773, 9.01043013305e-10, 4.14012577477e-07, 0.000111927715568, 2.0149920763e-12, 0.000374317197328, 2.51729676228e-09, 0.00100225602746, 4.55396114128e-07, 0.000621359940635, 3.67383333581e-09, 0.000137421587141, 9.09191666584e-08, 5.45948934564e-14, 2.66172645204e-11, 6.94297284215e-10, 1.10003058978e-06, 6.24984977562e-13, 5.55735598349e-07, 3.04393040505e-07, 9.34520660163e-09, 6.22499630982e-11, 1.08018740174e-14, 1.72722172889e-06, 5.79820435508e-12, 6.69301201487e-16, 1.68658230119e-08, 1.88973655322e-10, 1.98335269025e-07, 2.29924747319e-11, 0.662464140666, -8.76617074766e-25, 2.41997655238e-09, 9.27836370813e-06, 1.7015257468e-07, 3.52070401624e-06, 
0.0009765625, 0.124909108244, 0.0, 992.405973795, 0.32023671784911684, 0.0323497557781, 2.26943078902e-06, 2.16587861519e-07, 0.082705666447, 5.88619240616e-07, 0.11718923436, 4.00408102712e-05, 2.97721244041e-05, 3.69436213765e-18, 3.83474290436e-14, 9.11846122105e-10, 2.39901572704e-11, 2.80243567588e-05, 0.0486094912261, 0.0334104588092, 0.0203313163263, 2.22357458109e-08, 0.000698654125456, 1.26370859518e-09, 4.22357140472e-07, 0.000112071886194, 3.26961303408e-12, 0.000387301589848, 3.63412371858e-09, 0.00103577429937, 5.90112891286e-07, 0.000643605167059, 5.37311305878e-09, 0.000143670901686, 9.5614568149e-08, 8.18015616839e-14, 3.42608043027e-11, 8.0974856471e-10, 1.1256846838e-06, 8.58362162538e-13, 6.04807917989e-07, 2.76919439571e-07, 9.67765906391e-09, 7.35814556155e-11, 1.69903062604e-14, 1.78468890486e-06, 5.44218575257e-12, 1.25189774781e-15, 1.7534217265e-08, 1.9679600868e-10, 2.05334992151e-07, 2.90625627414e-11, 0.662263369545, -9.01927421368e-25, 2.46093801105e-09, 9.71421968072e-06, 1.71977785016e-07, 3.66162286712e-06, 
0.001015625, 0.128046602402, 0.0, 1016.9194957, 0.31239000571855635, 0.0326048223992, 2.85272410372e-06, 2.83164956732e-07, 0.0801036085383, 7.26725613407e-07, 0.119710139986, 4.02819710079e-05, 2.82908804826e-05, 1.04857586134e-17, 7.32987053548e-14, 1.35716403316e-09, 3.63138031618e-11, 3.46281271231e-05, 0.0469071993306, 0.0343405848644, 0.0210309906097, 3.00616034261e-08, 0.000707206683955, 1.7479135672e-09, 4.29655878938e-07, 0.000111687583354, 5.22045208888e-12, 0.000400637460204, 5.22618989095e-09, 0.00106962178367, 7.55258111604e-07, 0.000665781882577, 7.77069303746e-09, 0.000150164817002, 1.00777735201e-07, 1.20883837813e-13, 4.36982268119e-11, 9.44282977489e-10, 1.15145049776e-06, 1.16098124771e-12, 6.540056127e-07, 2.49562667249e-07, 1.00160489614e-08, 8.67349303112e-11, 2.63992153572e-14, 1.84306245981e-06, 5.12932800327e-12, 2.21255259991e-15, 1.82370956077e-08, 2.05174414348e-10, 2.12455614368e-07, 3.65265400882e-11, 0.662070884093, -7.84217495509e-25, 2.53403061155e-09, 1.01544664547e-05, 1.70484391894e-07, 3.80688007959e-06, 
0.0010546875, 0.13118513377, 0.0, 1041.42893611, 0.3049163031911527, 0.0328579072466, 3.55529410152e-06, 3.65554280611e-07, 0.0774818577698, 8.94150432926e-07, 0.122234472137, 4.0418167473e-05, 2.65860405966e-05, 2.23150664876e-17, 1.37567517704e-13, 1.99923800686e-09, 5.44426088551e-11, 4.24291902115e-05, 0.0451961065965, 0.0352794706403, 0.0217425081584, 4.02120640476e-08, 0.000712972484529, 2.38872109223e-09, 4.36348570004e-07, 0.000110757911174, 8.2184745218e-12, 0.000414366325839, 7.49802361568e-09, 0.00110372584374, 9.54536448607e-07, 0.000687682654083, 1.11321021617e-08, 0.000156894875325, 1.06497855184e-07, 1.76789723041e-13, 5.52970481273e-11, 1.10132789286e-09, 1.17732172227e-06, 1.55090884292e-12, 7.02914537267e-07, 2.22792213547e-07, 1.03602551223e-08, 1.02058781261e-10, 4.0617065598e-14, 1.9023556548e-06, 4.86282058139e-12, 3.95318613143e-15, 1.89795157033e-08, 2.1422065899e-10, 2.19696051412e-07, 4.56647678499e-11, 0.661886491233, -9.47516892016e-25, 2.64436826407e-09, 1.05939300796e-05, 1.67380870948e-07, 3.9571503037e-06, 
0.00109375, 0.134323378789, 0.0, 1065.92423086, 0.29779257939974119, 0.0331090118765, 4.40291199856e-06, 4.66984053799e-07, 0.0748417979161, 1.09754741201e-06, 0.124760999631, 4.04614801511e-05, 2.46689879257e-05, 6.46841265862e-17, 2.54633707414e-13, 2.92110138889e-09, 8.09740828357e-11, 5.15820215945e-05, 0.0434773948138, 0.0362264871304, 0.0224657635155, 5.32326431147e-08, 0.000715626088713, 3.23023101736e-09, 4.42755330542e-07, 0.000109269321001, 1.27787738753e-11, 0.00042853952621, 1.07429568941e-08, 0.00113799300939, 1.19087840482e-06, 0.000709044717373, 1.58228325148e-08, 0.000163850050605, 1.12876671513e-07, 2.56520665981e-13, 6.95042284696e-11, 1.28497258319e-09, 1.20328994899e-06, 2.05135149575e-12, 7.51177507482e-07, 1.97014809474e-07, 1.07100771227e-08, 1.1998146559e-10, 6.1962641637e-14, 1.96258352332e-06, 4.64407453925e-12, 6.91131907589e-15, 1.97671341348e-08, 2.24063030315e-10, 2.27054673015e-07, 5.68111534711e-11, 0.661710031154, -9.22801092514e-25, 2.79799863567e-09, 1.10253942526e-05, 1.64103770066e-07, 4.11310579867e-06, 
0.0011328125, 0.137459671071, 0.0, 1090.39276814, 0.29099813638671024, 0.0333581065913, 5.42814759401e-06, 5.91491050673e-07, 0.0721851803409, 1.34588907546e-06, 0.127288287614, 4.04492976326e-05, 2.25629136417e-05, -2.69537653691e-18, 4.66677636826e-13, 4.24173962309e-09, 1.1969373148e-10, 6.22512007008e-05, 0.0417525342621, 0.0371808903081, 0.0232006384215, 6.90862769867e-08, 0.000706937392167, 4.32118712872e-09, 4.49347386014e-07, 0.000107216609956, 1.96624124274e-11, 0.000443221120312, 1.53824248584e-08, 0.00117230499657, 1.46595902563e-06, 0.000729545558667, 2.23458102979e-08, 0.000171016509004, 1.20029607527e-07, 3.70111937e-13, 8.68599048369e-11, 1.49999600941e-09, 1.22934526151e-06, 2.69209017884e-12, 7.98499348874e-07, 1.72570002234e-07, 1.1065222854e-08, 1.41015519037e-10, 9.38909654186e-14, 2.02376600484e-06, 4.47291614153e-12, 1.20022964272e-14, 2.06062642777e-08, 2.3484687814e-10, 2.34529473809e-07, 7.03566203016e-11, 0.661548968829, -9.29874783678e-25, 3.00201569583e-09, 1.14392842347e-05, 1.61642602353e-07, 4.27530169643e-06, 
0.001171875, 0.140592026426, 0.0, 1114.81927019, 0.28451503651965704, 0.0336051645491, 6.66538064407e-06, 7.42626136367e-07, 0.0695137618618, 1.64589177314e-06, 0.12981431636, 4.03201084654e-05, 2.03045996814e-05, 4.28862724921e-16, 8.46599490041e-13, 6.1174046368e-09, 1.75600588249e-10, 7.46026156803e-05, 0.0400231433605, 0.0381416805171, 0.02394685239, 8.95224796251e-08, 0.000702400216668, 5.73471473085e-09, 4.55569088087e-07, 0.000104602420751, 2.99057808296e-11, 0.000458488159541, 2.19826054726e-08, 0.00120650494394, 1.77911895483e-06, 0.000748795391356, 3.13491113322e-08, 0.000178374976732, 1.280854714e-07, 5.31659845567e-13, 1.08007769454e-10, 1.75170367173e-09, 1.2554723886e-06, 3.50775116425e-12, 8.44649674499e-07, 1.49721978927e-07, 1.14252025401e-08, 1.65748538805e-10, 1.41155981687e-13, 2.08591769832e-06, 4.34507168048e-12, 2.06356099434e-14, 2.15037705389e-08, 2.46732376611e-10, 2.42116425013e-07, 8.67284061466e-11, 0.661388071683, -9.44635200178e-25, 3.26135017079e-09, 1.18233695538e-05, 1.60449423994e-07, 4.44400538876e-06, 
0.0012109375, 0.143718010762, 0.0, 1139.18515244, 0.27832689650069065, 0.0338501040792, 8.16113621725e-06, 9.2553318383e-07, 0.0668299832831, 2.00917269164e-06, 0.132336996367, 4.00994114244e-05, 1.79446143651e-05, 6.45505187568e-16, 1.52415039413e-12, 8.77406205461e-09, 2.56009929294e-10, 8.88111886662e-05, 0.0382912947224, 0.0391077474808, 0.0247041766599, 1.14729075234e-07, 0.000694031512914, 7.54242752405e-09, 4.6165199702e-07, 0.000101440229275, 4.50280936394e-11, 0.000474437342999, 3.13539355828e-08, 0.00124039817675, 2.1286795017e-06, 0.00076634272755, 4.37333340018e-08, 0.000185900048343, 1.37188500439e-07, 7.6139669174e-13, 1.33716348133e-10, 2.04635773109e-09, 1.28165584568e-06, 4.54393615728e-12, 8.89464444473e-07, 1.28665983986e-07, 1.17893919219e-08, 1.94866871358e-10, 2.10792460792e-13, 2.14906588667e-06, 4.25977788647e-12, 3.5202634668e-14, 2.24672299191e-08, 2.5989594545e-10, 2.49811444887e-07, 1.06432799778e-10, 0.661234580225, -9.44895137311e-25, 3.58352966557e-09, 1.2162948015e-05, 1.60837112834e-07, 4.61909245087e-06, 
0.00125, 0.146834756744, 0.0, 1163.46835634, 0.27241938415141864, 0.034092812051, 9.96955057445e-06, 1.145725907e-06, 0.0641365853777, 2.4477323447e-06, 0.134853729453, 3.97592122769e-05, 1.55458705654e-05, 1.58987174674e-15, 2.72562679673e-12, 1.25194907413e-08, 3.70934286473e-10, 0.000105050650509, 0.0365593582335, 0.0400776961286, 0.0254722693812, 1.45346695289e-07, 0.000681723505997, 9.83077253242e-09, 4.67259754862e-07, 9.77540208837e-05, 6.71384345168e-11, 0.000491185658278, 4.45982867233e-08, 0.00127373373536, 2.51140370341e-06, 0.000781673453702, 6.06908456369e-08, 0.000193556009439, 1.47497753447e-07, 1.08805687534e-12, 1.64887878849e-10, 2.39102612528e-09, 1.307875373e-06, 5.85621904628e-12, 9.32844006064e-07, 1.09525068789e-07, 1.21569004494e-08, 2.29138961221e-10, 3.12703742383e-13, 2.21323941128e-06, 4.21571119351e-12, 5.96208478512e-14, 2.35047500286e-08, 2.74526303139e-10, 2.57608488112e-07, 1.30032723816e-10, 0.661088336867, -9.67599823823e-25, 3.97497039095e-09, 1.24410853728e-05, 1.62921359325e-07, 4.79985669437e-06, 
0.0012890625, 0.149938909946, 0.0, 1187.64305662, 0.26677986641038581, 0.0343331327007, 1.21532630114e-05, 1.40906959073e-06, 0.0614367554705, 2.97500467673e-06, 0.13736147674, 3.92714503063e-05, 1.31801212838e-05, 3.48380717121e-15, 4.84267302871e-12, 1.7771141728e-08, 5.34043141336e-10, 0.00012348318219, 0.0348300905874, 0.0410498653065, 0.0262507055366, 1.81921552731e-07, 0.000665453205711, 1.26940862247e-08, 4.71944981689e-07, 9.35796576977e-05, 9.91517783064e-11, 0.000508874572197, 6.31949509744e-08, 0.00130619339782, 2.92280808728e-06, 0.000794220822592, 8.37870592663e-08, 0.000201293551677, 1.59187922099e-07, 1.552331525e-12, 2.0256620355e-10, 2.79361252094e-09, 1.33410651584e-06, 7.51172532658e-12, 9.74748263566e-07, 9.23573467744e-08, 1.25265246397e-08, 2.69406435908e-10, 4.60761905424e-13, 2.27847298778e-06, 4.21167202808e-12, 1.0020543457e-13, 2.46248975925e-08, 2.90822198665e-10, 2.65499542854e-07, 1.58136916729e-10, 0.660949191005, -1.57071984834e-25, 4.44057566611e-09, 1.26393439921e-05, 1.66700596451e-07, 4.9848575885e-06, 
0.001328125, 0.153026594777, 0.0, 1211.67940906, 0.2613972529875484, 0.0345708598741, 1.47843351334e-05, 1.72164259625e-06, 0.0587341691919, 3.60623605814e-06, 0.139856726338, 3.86111260086e-05, 1.09220020772e-05, 7.79454860597e-15, 8.54694640393e-12, 2.50905018413e-08, 7.63836753337e-10, 0.000144248489726, 0.0331066647169, 0.042022297995, 0.0270389661721, 2.24832003125e-07, 0.000645299384004, 1.62310690165e-08, 4.75205141887e-07, 8.89657935984e-05, 1.45065397296e-10, 0.000527673198763, 8.90926186375e-08, 0.00133737797132, 3.35757670928e-06, 0.000803380038074, 1.15055168587e-07, 0.00020904568751, 1.72450106725e-07, 2.21184856531e-12, 2.47941503036e-10, 3.2629147948e-09, 1.36031993283e-06, 9.5907829934e-12, 1.01519098684e-06, 7.71628348344e-08, 1.28966735299e-08, 3.16568780285e-10, 6.74232508339e-13, 2.34480848868e-06, 4.2471808289e-12, 1.67042621343e-13, 2.58365058475e-08, 3.08989086726e-10, 2.73474129645e-07, 1.91387861592e-10, 0.660817001659, -3.20811733889e-25, 4.9830108889e-09, 1.27388049584e-05, 1.72106624374e-07, 5.17176843402e-06, 
0.0013671875, 0.156093383192, 0.0, 1235.54335016, 0.25626185296870257, 0.0348057283662, 1.79450472936e-05, 2.08951299859e-06, 0.0560330275563, 4.35892644244e-06, 0.142335462579, 3.77595268457e-05, 8.84126211677e-06, 1.72926609432e-14, 1.49789554226e-11, 3.52259757674e-08, 1.08513222222e-09, 0.000167451139044, 0.0313926904656, 0.0429927125062, 0.0278364258557, 2.7421748434e-07, 0.000621455273001, 2.05398922415e-08, 4.7652947044e-07, 8.3974287576e-05, 2.10324938716e-10, 0.00054778062781, 1.24799107016e-07, 0.00136679422191, 3.80985248347e-06, 0.000808529470621, 1.57101408116e-07, 0.000216723416975, 1.87492966165e-07, 3.14827684286e-12, 3.02349734055e-10, 3.80867330148e-09, 1.38648059195e-06, 1.21885433278e-11, 1.05423362132e-06, 6.38909440917e-08, 1.32652888495e-08, 3.71558655361e-10, 9.79601845904e-13, 2.41229626756e-06, 4.32289974918e-12, 2.75956577605e-13, 2.71483723357e-08, 3.29235483432e-10, 2.81518698996e-07, 2.30444734873e-10, 0.66069164469, -2.62072322056e-25, 5.60511826527e-09, 1.27324296643e-05, 1.79022700533e-07, 5.35724491982e-06, 
