Distance (mm), T (C), P (atm), H2, O2, H2O, CH4, CO, CO2, AR, PT(S), H(S), H2O(S), OH(S), CO(S), CO2(S), CH3(S), CH2(S), CH(S), C(S), O(S), 
0.56999999999999995, 800.00000000000011, 1.0000254168000817, 0.154592493391, 1.03131137964e-21, 0.461577509155, 0.0408513601483, 0.0309384274629, 0.277146573701, 0.0348936361422, 0.947977499528, 0.020915880288, 0.000925611218655, 4.44200902926e-06, 0.0267905627144, 2.05385087e-07, 8.470081601e-09, 5.75609339288e-11, 5.81375010393e-12, 0.00338578338985, 6.93382280859e-09, 
0.58499999999999996, 800.00000000000011, 1.0000260685129045, 0.155598953721, 1.02269167635e-21, 0.46082884215, 0.0404881059027, 0.0311506265156, 0.277063271325, 0.0348702003853, 0.947816222634, 0.0209813066634, 0.00092395328834, 4.42182159242e-06, 0.0269534937104, 2.05288503684e-07, 8.38139910369e-09, 5.67911966392e-11, 5.72027250731e-12, 0.00332038126815, 6.88210883296e-09, 
0.60000000000000009, 800.00000000000011, 1.0000267202257276, 0.156576984135, 9.95918385815e-22, 0.460101544835, 0.0401348004661, 0.0313578792693, 0.276981384827, 0.0348474064674, 0.947658323816, 0.0210446487657, 0.000922341993378, 4.40232801905e-06, 0.0271123819711, 2.05193724926e-07, 8.29482655672e-09, 5.60450524821e-11, 5.63015091334e-12, 0.00325768074315, 6.83236954677e-09, 
0.61499999999999999, 800.00000000000011, 1.00002737193855, 0.157528060558, 9.96720229317e-22, 0.459394499068, 0.0397909391916, 0.0315604018811, 0.276900877427, 0.0348252218752, 0.947503674604, 0.0211060239501, 0.000920774930367, 4.38348739941e-06, 0.0272674108715, 2.05100694046e-07, 8.2102961226e-09, 5.53213991795e-11, 5.54319961663e-12, 0.00319751199999, 6.78447980421e-09, 
0.63, 800.00000000000011, 1.0000280236513723, 0.158453550072, 9.51705021999e-22, 0.458706669773, 0.0394560543818, 0.0317583969588, 0.276821712413, 0.034803616401, 0.947352153407, 0.0211655402678, 0.000919249872536, 4.36526217777e-06, 0.0274187519973, 2.05009356375e-07, 8.12774115741e-09, 5.46191976514e-11, 5.45924632459e-12, 0.003139719258, 6.73832533701e-09, 
0.64500000000000002, 800.00000000000011, 1.0000286753641949, 0.159354719539, 9.70640522769e-22, 0.458037098359, 0.0391297116921, 0.0319520546093, 0.276743853768, 0.0347825620326, 0.947203645102, 0.0212232973708, 0.000917764756247, 4.34761782513e-06, 0.0275665660222, 2.04919659013e-07, 8.04709657703e-09, 5.3937469105e-11, 5.37813108578e-12, 0.00308415941063, 6.69380160946e-09, 
0.66000000000000003, 800.00000000000011, 1.0000293270770175, 0.160232745413, 9.59803290925e-22, 0.457384895289, 0.0388115071492, 0.032141553367, 0.276667266062, 0.0347620327197, 0.947058040582, 0.0212793873992, 0.000916317663576, 4.33052251129e-06, 0.0277110036335, 2.04831550637e-07, 7.96829894925e-09, 5.32752904156e-11, 5.29970511517e-12, 0.00303070068961, 6.65081273147e-09, 
0.67500000000000004, 800.00000000000011, 1.0000299787898399, 0.161088722542, 9.47068430005e-22, 0.456749232343, 0.0385010644365, 0.0323270614646, 0.276591915056, 0.0347420041575, 0.946915236243, 0.0213338955794, 0.000914906806939, 4.31394684562e-06, 0.0278522064347, 2.0474498305e-07, 7.89128682718e-09, 5.26317923075e-11, 5.22383003742e-12, 0.00297922168598, 6.60927060524e-09, 
0.68999999999999995, 800.00000000000011, 1.0000306305026625, 0.161923671069, 9.49337263337e-22, 0.456129338909, 0.0381980322397, 0.032508737144, 0.276517766944, 0.0347224536935, 0.946775133713, 0.0213869010765, 0.000913530522695, 4.29786363294e-06, 0.0279903075371, 2.04659908275e-07, 7.81600055959e-09, 5.20061537739e-11, 5.15037675682e-12, 0.00292961018459, 6.56909406558e-09, 
0.70499999999999996, 800.00000000000011, 1.0000312822154849, 0.162738542182, 9.34979995601e-22, 0.455524496594, 0.0379020825764, 0.0326867294381, 0.276444789042, 0.0347033601679, 0.946637639598, 0.0214384773707, 0.000912187256476, 4.28224767883e-06, 0.0281254321619, 2.04576281095e-07, 7.74238259742e-09, 5.13976010403e-11, 5.07922492724e-12, 0.00288176245947, 6.5302082616e-09, 
0.72000000000000008, 800.00000000000011, 1.000031933928307, 0.163534224739, 9.07806379856e-22, 0.454934034333, 0.0376129085569, 0.0328611789935, 0.276372949598, 0.0346847037789, 0.946502665382, 0.0214886927474, 0.000910875558013, 4.26707562664e-06, 0.0282576980199, 2.04494058014e-07, 7.67037752116e-09, 5.0805404692e-11, 5.01026225754e-12, 0.00283558250436, 6.49254408371e-09, 
0.73499999999999999, 800.00000000000011, 1.0000325856411296, 0.164311552496, 9.14319343148e-22, 0.454357322862, 0.0373302219851, 0.0330322190801, 0.276302217642, 0.0346664659353, 0.946370126265, 0.021537611042, 0.000909594063426, 4.25232569623e-06, 0.028387216685, 2.04413196883e-07, 7.59993167323e-09, 5.02288738258e-11, 4.94338351014e-12, 0.0027909810945, 6.45603739098e-09, 
0.75, 800.00000000000011, 1.0000332373539522, 0.165071305519, 8.24515832857e-22, 0.45379377374, 0.037053752856, 0.0331999754081, 0.27623256326, 0.0346486292173, 0.946239941783, 0.0215852917603, 0.000908341497001, 4.2379776348e-06, 0.0285140932483, 2.04333657358e-07, 7.53099345076e-09, 4.96673561897e-11, 4.87849025194e-12, 0.00274787539423, 6.420628763e-09, 
0.76500000000000001, 800.00000000000011, 1.000033889066775, 0.165814216021, 9.01265000931e-22, 0.453242834843, 0.036783247417, 0.0333645669987, 0.276163957466, 0.0346311772536, 0.946112035295, 0.0216317905107, 0.000907116661425, 4.22401255817e-06, 0.0286384269464, 2.04255400551e-07, 7.4635133679e-09, 4.91202362705e-11, 4.81549036526e-12, 0.0027061884144, 6.38626300975e-09, 
0.78000000000000003, 800.00000000000011, 1.0000345407795974, 0.166540971818, 8.76161662952e-22, 0.452703987717, 0.0365184670971, 0.0335261065594, 0.276096372151, 0.0346140946576, 0.945986333814, 0.0216771593105, 0.000905918431612, 4.21041283584e-06, 0.0287603116454, 2.04178389189e-07, 7.39744372224e-09, 4.85869309895e-11, 4.75429736954e-12, 0.00266584840363, 6.35288880362e-09, 
