z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, N2, 
0.023123789114034638, 2.3399921888835049, 5.1921100579253899e-210, 300.00030122336466, 0.84946660550166864, 0.29585367321597977, 3.0706267059250447e-16, 5.7154372001946509e-12, 0.14792992639350377, 2.6152143374623531e-14, 3.0645525088918615e-10, 2.4921456865807714e-11, 3.3876817076126257e-12, -5.1066704044765964e-16, 9.2441848758753253e-22, -3.5229843006925587e-15, 1.1174122856375738e-16, 2.7442894944627396e-26, 9.7233022033913482e-15, 1.5032511126420408e-15, 1.5315119523903384e-16, 3.7195833093426709e-16, 0.55621640005000239, 
0.023364080584344995, 2.3399352190689662, 5.1921100773401592e-210, 300.00386548969732, 0.84948712886523581, 0.29582560972910821, 1.5543195503618472e-14, 8.3024818766876022e-11, 0.14793598751256934, 1.5896325779628992e-12, 6.1462920903258156e-09, 5.4156862168597253e-10, 7.4590208467884039e-11, -4.6617225575621895e-16, 5.5512571573823687e-20, -3.4811417258686661e-15, 7.0984214149023092e-17, 1.3894280148840314e-24, 1.034417133367213e-14, 1.5948186327703365e-15, 1.5339398942292388e-16, 3.7630605506098138e-16, 0.55623839591123303, 
0.023484226319500173, 2.3398189622212819, 5.1921101261463597e-210, 300.02184570268395, 0.84952906420269325, 0.29574048746404819, 4.3337305864097969e-13, 5.2168768400571858e-10, 0.14795435703804863, 4.6413553354087263e-11, 5.142208455200567e-08, 4.8406695366143125e-09, 6.796235484487528e-10, -2.7031619827929007e-16, 1.30719405236375e-18, -3.4553753487651158e-15, 5.1787349168167994e-17, 3.8773580107375181e-23, 1.5759933248521641e-14, 2.5003342274331935e-15, 1.5601555292477594e-16, 4.1359006377017676e-16, 0.55630509798697569, 
0.023604372054655352, 2.3396892010059926, 5.1921102283860588e-210, 300.14879779727806, 0.84957568291837249, 0.2953680335049933, 1.0608992932225262e-11, 3.9770962077728374e-09, 0.14803458458419733, 1.1440231228876089e-09, 5.3390883407941617e-07, 5.3475219317120474e-08, 7.7337058445945878e-09, 1.3989116788340241e-15, 2.5552208133421768e-17, -3.3925045458765213e-15, 4.3686572052180072e-17, 9.547567899345174e-22, 7.9244951089988188e-14, 1.4746170836091799e-14, 1.9509279780809088e-16, 8.4976403348104368e-16, 0.5565967816612285, 
0.023664444922232943, 2.340461664152941, 5.1921102367155145e-210, 300.50081428327866, 0.84929531479675036, 0.29471089253494387, 1.0810164504638483e-10, 1.4627268889327546e-08, 0.14817555599017626, 1.1473929796864511e-08, 2.514855802259562e-06, 2.5987626943624122e-07, 3.9387292734285551e-08, 7.1024694237329826e-15, 2.0530429602818306e-16, -3.2542535794868674e-15, 8.4112342270683223e-17, 9.8827041358082687e-21, 3.6581343569622675e-13, 7.8179933771193457e-14, 4.1893890270917698e-16, 2.81468231688998e-15, 0.5571107111457636, 
0.023694481356021736, 2.3427223275794073, 5.1921102250183516e-210, 301.07673467724601, 0.84847641377457839, 0.29396783471665783, 4.6310171705615544e-10, 3.3724986344054931e-08, 0.14833377400280903, 4.7611895657445063e-08, 7.0639253618368078e-06, 7.4471936014218991e-07, 1.1803076649676102e-07, 1.8231603684351306e-14, 7.3174904103281514e-16, -3.0254832406120427e-15, 1.9787521708042556e-16, 4.3418090292140562e-20, 1.0838808356036451e-12, 2.5746761943500819e-13, 1.1155236297185796e-15, 7.7197033225309803e-15, 0.55769038280369465, 
0.02372451778981053, 2.3499032291717956, 5.1921101957249606e-210, 302.5240581194206, 0.84588545605234655, 0.29260414511260424, 2.0098430071376467e-09, 8.5762024064388061e-08, 0.1486204935408667, 1.9545358440184992e-07, 2.2449248992542264e-05, 2.4294582407419957e-06, 4.0313733645669864e-07, 5.0721040303191349e-14, 2.6246760687328663e-15, -2.4276484146477127e-15, 6.0460466887698831e-16, 2.0054954450386269e-19, 3.7154474620490222e-12, 9.8806444804191574e-13, 4.2266093286449156e-15, 2.5610676765398007e-14, 0.55874979627172294, 
0.023739536006704927, 2.3585778935036239, 5.1921102223759168e-210, 304.0665125999974, 0.8427761189209797, 0.29149726133878445, 5.0707098104653308e-09, 1.4626351830055486e-07, 0.14884854314003604, 4.4496816348543966e-07, 4.3779676452240443e-05, 4.8197299786130959e-06, 8.212771157266059e-07, 9.0290588669182345e-14, 5.4091712393553382e-15, -1.7642252722153182e-15, 1.1870293235919953e-15, 5.4014243930370418e-19, 7.6637950296000565e-12, 2.1759739291505604e-12, 9.8073068350181968e-15, 5.2253020506459938e-14, 0.55960417852524458, 
0.023754554223599324, 2.3748619367593835, 5.1921102319427628e-210, 306.76670127308239, 0.8369998989539752, 0.28993843746299552, 1.4248848385063959e-08, 2.6055097379683833e-07, 0.14916090604750692, 1.0369433710933689e-06, 9.0004950800790233e-05, 1.0152645929552235e-05, 1.7687855018925804e-06, 1.672899931903501e-13, 1.136270180228851e-14, -5.6549004678544076e-16, 2.4789982804171975e-15, 1.6981842503172678e-18, 1.6837197693836856e-11, 5.1146109069905913e-12, 2.4912490555589316e-14, 1.1365326051523339e-13, 0.56079741834180119, 
0.023762063332046522, 2.3881229162152975, 5.192110231014641e-210, 308.87178158516156, 0.83235374012368302, 0.28892108259490246, 2.8774162043865675e-08, 3.5783984847193268e-07, 0.14935748259239523, 1.6515418736381853e-06, 0.00013317476971080443, 1.5279996816622518e-05, 2.679055278149897e-06, 2.3313992654738226e-13, 1.6870823859013481e-14, 3.9634889953436112e-16, 3.7102201161592096e-15, 3.7371855639144148e-18, 2.6002643939971085e-11, 8.148536774158885e-12, 4.208101696128322e-14, 1.7429249398574684e-13, 0.56156826280039096, 
0.023769572440493721, 2.4067776105130969, 5.1921102242801951e-210, 311.75523090090928, 0.8259040369713363, 0.28770228077588844, 6.3382665329825943e-08, 5.009494007565514e-07, 0.14958375502460819, 2.6760278024196821e-06, 0.00020088695290784977, 2.3531027111630763e-05, 4.1358496037835215e-06, 3.2973414416449652e-13, 2.5283744752857049e-14, 1.7398102900746593e-15, 5.6721042050069901e-15, 9.2405155445307301e-18, 4.1200635654868321e-11, 1.3289323976122329e-11, 7.3624824440147361e-14, 2.7379781278210363e-13, 0.56248216995481193, 
0.023777081548940919, 2.4328264463302185, 5.1921102178157835e-210, 315.69307776949194, 0.81706278761726436, 0.28624744022878779, 1.5503500214320388e-07, 7.1431446661462674e-07, 0.14983928375486411, 4.4072042066454875e-06, 0.00030634241863129638, 3.6702665759674395e-05, 6.4315016212700883e-06, 4.7106948508899231e-13, 3.8080120746087539e-14, 3.6092026231455662e-15, 8.778296844057374e-15, 2.6354804530916697e-17, 6.6367451856666313e-11, 2.1834832566701911e-11, 1.3121291571074072e-13, 4.3625875085224007e-13, 0.56355852278736895, 
0.023780836103164518, 2.4496223867810509, 5.1921102160995416e-210, 318.19546047938212, 0.8114615068529466, 0.28541341082739669, 2.6346916415182928e-07, 8.634660769707646e-07, 0.14997720033915329, 5.7509169721256637e-06, 0.00038096705463321886, 4.617401446596986e-05, 8.0534313625498454e-06, 5.6659968044541473e-13, 4.700191220411411e-14, 4.8199687733910759e-15, 1.1008571514946854e-14, 4.927294553234193e-17, 8.5230595299949675e-11, 2.8114874991763656e-11, 1.7778627405873477e-13, 5.5604963148921163e-13, 0.5641673163660661, 
0.023784590657388117, 2.4696039580452376, 5.1921102144053273e-210, 321.14453118600886, 0.8048968734157973, 0.28450146884061284, 4.4903896968434113e-07, 1.0519905962365126e-06, 0.15011987696778731, 7.5660453380981211e-06, 0.00047574525503966844, 5.8313142360068973e-05, 1.0107264966598621e-05, 6.8411867682207327e-13, 5.8165460323050004e-14, 6.2633529969009226e-15, 1.3872383313478072e-14, 9.3773203400900141e-17, 1.1026666624460174e-10, 3.6298031341552944e-11, 2.4319340042609262e-13, 7.1300570186009166e-13, 0.56482542130604618, 
0.023788345211611717, 2.493304433110402, 5.1921102147863642e-210, 324.61309786402023, 0.79724663573774301, 0.28350608287795726, 7.7003037289539259e-07, 1.2920225040951211e-06, 0.15026536424163145, 1.0033707144434723e-05, 0.00059564844348995478, 7.3727509401307073e-05, 1.2682913541170245e-05, 8.2860348254467803e-13, 7.2120121424583477e-14, 7.9809576031401009e-15, 1.7537493453910414e-14, 1.8256104037617502e-16, 1.4347713136612892e-10, 4.6828086460657938e-11, 3.347290781602145e-13, 9.1807998825212271e-13, 0.56553439806147299, 
0.023792099765835316, 2.5213216555208322, 5.1921102151900933e-210, 328.68277157298883, 0.78838825387382483, 0.28242178806951129, 1.3246044872004614e-06, 1.6001422396184439e-06, 0.15041105806187427, 1.3411569700878965e-05, 0.00074664411695347553, 9.3069779038049252e-05, 1.5875030720995951e-05, 1.0061797346201421e-12, 8.9554029617302371e-14, 1.002080454900527e-14, 2.2210358783425647e-14, 3.6307418990314202e-16, 1.875044417742059e-10, 6.0167210837081049e-11, 4.6231741478751892e-13, 1.1851376733689269e-12, 0.56629522837502677, 
