z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0, 0.0462892323063, 0.0, 373.7, 0.8645258493552429, 0.0225887665622, 2.55058873844e-11, 8.19229876014e-12, 0.147042537681, 7.92036388501e-10, 0.0483539771339, 7.11420399908e-06, 2.04904777952e-05, -8.87654511357e-15, -7.72922998131e-15, 4.63040880238e-15, 2.46486981426e-15, 2.21545669868e-08, 0.0918223755185, 0.0117699035548, 0.00496138114876, 1.33244238857e-12, 0.000252682485523, 1.16470256357e-14, 1.45495567771e-08, 4.04421072815e-05, 3.87862147576e-17, 8.88686779925e-05, 1.83950626785e-14, 0.000344973634789, 7.36493664655e-11, 0.000182618821868, 1.64829230847e-13, 3.96190167439e-05, 1.90542191208e-08, 4.76652364749e-16, 1.8639684468e-15, 1.28484528763e-11, 1.42292425309e-07, 9.47737216183e-20, 4.95686433476e-09, 6.38238575585e-08, 2.98506009107e-09, 2.91143451281e-13, -1.54649675583e-17, 1.26865969912e-07, 1.28107046883e-12, -7.00683455658e-17, 1.06088314267e-09, 1.43555299747e-11, 1.47639284196e-08, 4.16920928994e-14, 0.67248114216, 1.20513941825e-34, 2.36778655341e-11, 1.8295986606e-06, 7.40365659568e-12, 8.63748164302e-07, 
7.8125e-05, 0.0520281524055, 0.0, 419.5535214, 0.76908559973952029, 0.0232196666857, 2.59517912269e-11, 8.76907486278e-12, 0.143545714258, 8.45380555258e-10, 0.0526842540285, 7.84481718413e-06, 2.26090745517e-05, 1.15489039393e-17, -1.80610309438e-17, 1.2585056543e-15, 7.3184613287e-18, 2.42441166811e-08, 0.0893135983171, 0.0129833691641, 0.00561724203223, 1.50888826303e-12, 0.000285805761923, 3.04189091909e-14, 1.64764915137e-08, 4.58509156915e-05, -1.333332618e-19, 0.000100052736478, 1.52938024027e-14, 0.000389662519046, 8.39266208936e-11, 0.000208386920277, 1.57236796864e-13, 4.56608182886e-05, 2.19599273852e-08, 5.94059650822e-17, 1.92780294187e-15, 1.37178536166e-11, 1.55506646182e-07, 9.60941267067e-20, 5.47181715154e-09, 7.15153133986e-08, 3.38430744034e-09, 2.91633504133e-13, -1.0905716725e-19, 1.43678798414e-07, 1.41619432284e-12, -7.84330116253e-18, 1.20219911442e-09, 1.62778242967e-11, 1.67300234873e-08, 5.15513222026e-14, 0.671526661256, 1.24496541377e-34, 2.79569539468e-11, 2.16282509454e-06, 8.54369697264e-12, 9.96665902554e-07, 
0.00015625, 0.0577800050394, 0.0, 465.4070428, 0.69249026804597491, 0.0238259175803, 8.05716028254e-11, 1.53892464677e-11, 0.139982907361, 1.2114982088e-09, 0.0569860033543, 9.03714274853e-06, 2.45488345745e-05, 1.88064488497e-20, -9.4018036595e-21, 3.34633952546e-15, 7.55203006568e-17, 3.88065636097e-08, 0.0867762321573, 0.0142270426413, 0.00630195748866, 2.68321094794e-12, 0.000320064440119, 5.29805389784e-14, 2.22911741011e-08, 5.14604696859e-05, 7.88616481141e-20, 0.000111680514279, 4.59430794208e-14, 0.000436142835663, 1.36620289647e-10, 0.000235486973312, 3.10717271977e-13, 5.20405847154e-05, 2.50279839789e-08, 9.04101309848e-17, 1.93890127031e-15, 1.46873822149e-11, 1.6871650203e-07, 6.93709817173e-19, 6.65371667413e-09, 7.87248846307e-08, 3.80190948708e-09, 3.37510325764e-13, -9.27987579586e-22, 1.61072828103e-07, 1.59544357558e-12, 2.54617081361e-19, 1.34988650247e-09, 1.82797163776e-11, 1.87853665732e-08, 6.45440368341e-14, 0.670655288158, 1.24488456551e-34, 4.83083254728e-11, 2.52546029702e-06, 2.84265579502e-11, 1.13721404463e-06, 
0.0003125, 0.0690483163433, 0.0, 554.99322565, 0.57946420260524167, 0.0249282100493, 6.54327371506e-10, 5.57539097518e-11, 0.132991224488, 2.81004776128e-09, 0.0651978807576, 1.24434693739e-05, 2.78573547637e-05, 5.18517914097e-23, 1.61452848725e-22, 2.03876745129e-14, 5.62033136124e-16, 1.20272604483e-07, 0.081842506256, 0.0167022181865, 0.00770001369889, 9.36585343012e-12, 0.000389101280931, 1.91166070565e-13, 4.3285850077e-08, 6.2797866628e-05, 4.41901175014e-18, 0.000135290794441, 3.42730902637e-13, 0.000530576569761, 4.53969852245e-10, 0.000291375962741, 1.17859238784e-12, 6.52672681716e-05, 3.13878356062e-08, 2.09278338206e-17, 5.79605607738e-15, 1.72437081574e-11, 1.94155233615e-07, 1.88601867898e-17, 1.09148343525e-08, 9.10937840966e-08, 4.65663810832e-09, 4.54914701022e-13, 2.43179304851e-20, 1.96153873159e-07, 1.88012489709e-12, 6.16319696437e-22, 1.65196304606e-09, 2.23749638787e-11, 2.29892889046e-08, 9.53677941478e-14, 0.669117777558, 1.24468485103e-34, 1.8219558819e-10, 3.30832501458e-06, 2.09071962448e-10, 1.4291331857e-06, 
0.000390625, 0.0746712216682, 0.0, 599.5552837, 0.53582312825489609, 0.0254810311843, 2.00998217748e-09, 1.34981573516e-10, 0.129222958852, 4.96425501307e-09, 0.0695021292865, 1.47495878261e-05, 2.93851653626e-05, 9.25532172229e-25, 1.72368794817e-21, 6.54838508755e-14, 1.94423542316e-15, 2.33456424929e-07, 0.0792060554853, 0.0180478754294, 0.00847751463534, 2.11106740471e-11, 0.000426957863118, 4.60779579567e-13, 6.50762285973e-08, 6.89998394369e-05, 2.68017533073e-17, 0.000148357586344, 1.03439500478e-12, 0.000582861545769, 1.03865163841e-09, 0.00032273358074, 2.64445795963e-12, 7.2724183034e-05, 3.4971706467e-08, 1.80497482759e-18, 1.53440990696e-14, 1.97077099556e-11, 2.07591961204e-07, 9.10128465477e-17, 1.45656248548e-08, 9.63816956443e-08, 5.13301312401e-09, 5.63560155103e-13, 1.19699006677e-19, 2.1544446336e-07, 1.92680776935e-12, 1.55791185076e-22, 1.82023016122e-09, 2.46562436341e-11, 2.53308642807e-08, 1.25077163809e-13, 0.668389397149, 1.24460124159e-34, 3.84815594008e-10, 3.76567091936e-06, 6.35911157688e-10, 1.59394203108e-06, 
0.00046875, 0.0802680188828, 0.0, 643.8342938, 0.49845633816311669, 0.0260204682291, 5.73222245966e-09, 3.32290818938e-10, 0.12536556051, 8.64646806525e-09, 0.0738317586574, 1.73981036682e-05, 3.07691816268e-05, 3.81474888762e-27, 1.39522089511e-20, 2.05772004514e-13, 6.33078659352e-15, 4.32980569032e-07, 0.076522369416, 0.0194335657242, 0.00929072559442, 4.76968415377e-11, 0.000466128414004, 1.15495439368e-12, 9.3492851292e-08, 7.53784853695e-05, 1.39866260601e-16, 0.000161979558427, 2.96264137898e-12, 0.000637386149828, 2.34734966903e-09, 0.00035572907065, 5.86529785665e-12, 8.06012481431e-05, 3.87553158323e-08, 4.51564171505e-17, 3.31113339588e-14, 2.33023418659e-11, 2.21174948728e-07, 3.81555110236e-16, 1.9418742715e-08, 1.00630853277e-07, 5.63199527485e-09, 7.286235657e-13, 2.99412662566e-19, 2.35473814348e-07, 1.87873567375e-12, 4.53080944063e-21, 1.99643068715e-09, 2.7045181017e-11, 2.77825278004e-08, 1.70938903487e-13, 0.667702956174, 1.24469289397e-34, 7.26380741804e-10, 4.26032596008e-06, 1.77108721881e-09, 1.76815146895e-06, 
0.000546875, 0.0858609799957, 0.0, 688.0122338, 0.46598171158780954, 0.0265479803737, 1.55096269889e-08, 8.55390384974e-10, 0.121414197523, 1.50898965463e-08, 0.0781920460955, 2.0350916085e-05, 3.19866959954e-05, -1.44196821013e-25, 1.44837931873e-19, 6.53831141023e-13, 2.00892234524e-14, 7.84379931581e-07, 0.0737881526196, 0.0208602743369, 0.0101406500525, 1.09851128545e-10, 0.000506534528137, 3.02808045388e-12, 1.28096003104e-07, 8.18696681746e-05, 6.43909954762e-16, 0.000176172598255, 8.21978309348e-12, 0.000694209479259, 5.27350390679e-09, 0.000390414183871, 1.33067125178e-11, 8.89214018405e-05, 4.27477837114e-08, 5.06376136301e-17, 6.95579685208e-14, 2.85525624314e-11, 2.34918066346e-07, 1.43511549122e-15, 2.5762414967e-08, 1.03511468099e-07, 6.15423968532e-09, 9.87954833524e-13, 2.35560441001e-18, 2.56261933139e-07, 1.75000029508e-12, -2.50785670328e-20, 2.18082997012e-09, 2.95452174853e-11, 3.03474020795e-08, 2.45845251241e-13, 0.667057836051, 1.24468484786e-34, 1.21395159218e-09, 4.79419525112e-06, 4.63725650722e-09, 1.95214482464e-06, 
0.000625, 0.0914546659778, 0.0, 732.1284327, 0.43747565721381476, 0.027064914965, 3.92839614578e-08, 2.22808855909e-09, 0.117366862494, 2.6397672834e-08, 0.0825880531144, 2.35271200685e-05, 3.30037987909e-05, -7.33201435702e-23, 8.73352386957e-19, 2.06471735832e-12, 6.2295433386e-14, 1.39683791442e-06, 0.0710018423996, 0.0223291505111, 0.011028418548, 2.55101153878e-10, 0.000548012241146, 8.0568901017e-12, 1.67265246232e-07, 8.83695166698e-05, 2.6640937205e-15, 0.000190955749866, 2.19449041983e-11, 0.000753395801512, 1.15648806943e-08, 0.000426845556308, 3.1169670912e-11, 9.77191989873e-05, 4.69630429803e-08, 3.76851288807e-17, 1.43671488008e-13, 3.61751265642e-11, 2.48835069325e-07, 4.83502449192e-15, 3.39173656123e-08, 1.04655016336e-07, 6.70049015627e-09, 1.39690254539e-12, 3.23678498574e-18, 2.77831651832e-07, 1.59605462108e-12, -4.0807876788e-18, 2.37378686098e-09, 3.21610017032e-11, 3.30289988509e-08, 3.70108340439e-13, 0.666449002008, 1.2445784673e-34, 1.7460711912e-09, 5.36937160489e-06, 1.12082654874e-08, 2.14637686215e-06, 
0.000703125, 0.097052991562, 0.0, 776.2170662, 0.4122359993017054, 0.0275723172078, 9.15971555958e-08, 5.61518092296e-09, 0.113220354524, 4.5909537926e-08, 0.0870228407569, 2.67823824215e-05, 3.3770400278e-05, 2.86970433593e-22, 7.63851484755e-18, 6.30986103833e-12, 1.86391270461e-13, 2.44384790326e-06, 0.0681612423247, 0.02384088446, 0.0119549364818, 5.84928284237e-10, 0.000590227941685, 2.09591566826e-11, 2.08428067417e-07, 9.47233132495e-05, 1.00472146797e-14, 0.000206346788293, 5.58187093807e-11, 0.000814989832264, 2.43355932891e-08, 0.000465068583717, 7.46916886811e-11, 0.000107045699607, 5.14232982372e-08, 3.25443188415e-17, 2.89998001891e-13, 4.71165334836e-11, 2.62934222291e-07, 1.44681779552e-14, 4.41862181714e-08, 1.03750462588e-07, 7.2713677429e-09, 2.03027731221e-12, 2.44410781575e-17, 3.00200740242e-07, 1.46258878734e-12, 3.28176306234e-18, 2.57575807378e-09, 3.48986502823e-11, 3.58301265273e-08, 5.8484970526e-13, 0.665876474741, 1.2445657097e-34, 2.12420730358e-09, 5.987976242e-06, 2.44328303363e-08, 2.35129429464e-06, 
0.00078125, 0.102658639458, 0.0, 820.3020011, 0.38972156214370235, 0.0280711982326, 1.94731831313e-07, 1.32263794621e-08, 0.108974049515, 7.83974573321e-08, 0.0914993561891, 2.99107480253e-05, 3.42176819608e-05, 3.21555384176e-21, 5.44397209653e-17, 1.81672752429e-11, 5.30373804723e-13, 4.18240175018e-06, 0.0652656958872, 0.0253962527013, 0.012921212688, 1.29341488605e-09, 0.000632603924725, 5.16828491999e-11, 2.48819231687e-07, 0.000100727044089, 3.45699171e-14, 0.000222370140278, 1.34114084068e-10, 0.000879034089105, 4.86242652211e-08, 0.000505122575235, 1.78349836218e-10, 0.000116980500618, 5.6169203978e-08, 3.22931177848e-16, 5.6579473232e-13, 6.25652902136e-11, 2.77224380349e-07, 3.83253676153e-14, 5.67738715695e-08, 1.00524852575e-07, 7.86758189079e-09, 2.97960989093e-12, 7.10102352619e-17, 3.23390205646e-07, 1.35241181764e-12, -7.12429416283e-18, 2.78751682804e-09, 3.77694842698e-11, 3.87538935131e-08, 9.44792050891e-13, 0.665336367769, 1.24454680444e-34, 2.24708926712e-09, 6.65235205245e-06, 4.68955408278e-08, 2.56734443993e-06, 
