0.5813953488372094,1.2761334882689763
0.6138392857142858,1.83497136892016
0.6467941507311588,2.4527921988505907
0.6802721088435376,3.1093936334051113
0.7142857142857144,3.764719428879012
0.7488479262672811,4.4115306172394035
0.7839721254355402,5.021703009708542
0.8196721311475411,5.5818578673800205
0.8559622195985833,6.070220800626105
0.8928571428571429,6.476216378174876
0.9303721488595439,6.791601025154032
0.9685230024213076,7.023418657703654
1.0073260073260075,7.214718572416418
1.0467980295566506,7.2301263725966
1.0869565217391306,6.979184554491656
1.1278195488721807,6.749578987843298
1.169405815423515,6.479077247261176
1.2117346938775515,6.1370056034457665
1.254826254826255,5.76374517978837
1.2987012987012994,5.390427839769
1.3433813892529491,5.022398356939868
1.388888888888889,4.675356176933919
1.4352469959946597,4.324780337494403
1.482479784366577,3.9942462245125405
1.5306122448979596,3.666796862178313
1.5796703296703298,3.37188568353778
1.6296809986130376,3.0837521361626665
1.6806722689075637,2.8144434917153136
1.7326732673267327,2.5689892850380844
1.785714285714286,2.3437975764482295
1.8398268398268403,2.115238638005105
1.895043731778426,1.9358331768586714
1.9513991163475708,1.7331483120918372
2.0089285714285716,1.5599668848861608
2.0676691729323315,1.399456927536373
2.1276595744680855,1.254358177074031
2.188940092165899,1.1100972415161316
2.2515527950310563,0.9811963363784174
2.315541601255887,0.8622134830080446
2.3809523809523814,0.8070298296141939
